# key	status	primaryFile	route	reason	bp
# Lane social-feed, wave 55, 2026-09-20. Rows are the frames this pass REACHED;
# every other row of the slice stands. Column 3 is one bare path.
#
# READS. Boards read LIVE on 2026-09-20 with get_metadata against file
# 3sSzw1KewMtUbeLAv7uW0r, one call per frame node, in bursts of four. Nothing
# here is carried unless the row says so in words. Colour and type figures that
# get_metadata does not return are named as carried where they are used and no
# verdict rests on one.
#
# WHAT THIS LANE'S SLICE IS. Nine of the fourteen frames are dropdown PANELS
# whose geometry was already matched value for value in earlier waves; on every
# one of them the whole remaining gap is a MOUNT, not a pixel. This pass spent
# its reads proving which surface each mount belongs to rather than re-deriving
# boxes that three passes have already closed, and it names the file and the
# exact call for every one it cannot reach. `src/components/social/` (bare) is
# the social-profile-discover lane's by longest prefix, and
# `src/pages/social/Discover.tsx` and `src/pages/social/groups/` are other
# lanes' too, so four of those mounts are hand-offs this wave.
11529-291953	done	src/components/social/feed/PostCard.tsx	/social	READ LIVE WHOLE 2026-09-20 - first-hand, not the wave-40 carry the catalog row still held - and the SHIPPED CARD DRAWS IT WITH NO CODE CHANGE. Board 375x3439 at (11752,4065): Header-mobile 48, Bottom-navigation-mobile 54 at y=3385, Frame 1000003867 at (16,64) 343x3273.182. Frame 630 343x32 with Discover 210x24 at y=4 and the 125x32 pill at x=218; Frame 1250 rail at y=56 343x84, four 72-wide tiles at x=0 / 76.75 / 153.5 / 230.25 with the 36x36 arrow at (307,24); Main container at y=164 343x3109.182. Five cards at y=0 / 715.182 / 1357.182 / 1946.182 / 2499.182 with the one 343 line at y=683.182, so 32 clear either side of it - every one of those numbers is 11442-173646 and 11442-164766 node for node, and both were closed done at 375 in wave 54. THE ONE STATE THIS BOARD ADDS, AND IT IS THE POINT OF THE PAIR: card one counts 6 comments and its Frame 355 (11529:292019) is 126 tall with THREE visible Chat blocks - 44 at y=0, 14 at y=56, 44 at y=82, so 44 + 12 + 14 + 12 + 44 = 126 on a 12 gap - while Show more (11529:292026) is HIDDEN. Its twin 11442:163219 draws ONE Chat and the Show more visible at the same count. PostCard ships exactly that rule at :379-384: Show more appears only while previewCount < PREVIEW_LIMIT (3) and the count says there are more, so three of six yields 0 hidden and no row, one of six yields 5 and the row. The 14-tall middle block is a preview whose body is absent (11529:292032 hidden) and PostCard draws the body only when `c.body` is set (:864), so 14 and 44 both fall out of one branch. Cards two and five count 1 comment and draw one 14-tall Chat with no Show more (1 - 1 = 0); cards three and four hide their count and draw Frame 464 at 343x40 - card 295x40 plus the 40x40 send at x=303 - which is the inline field built in wave 54 (7e1aa2f18). Previews sit at y=110.182 inside Frame 762 on card one, which is the caption's y=70.182 plus its 28 plus 12, the number wave 54 recorded at this width. STANDING RULE, NOT A GAP: Buy (56x28 at x=287), the bonding strip (343x18.182) and the holder line draw only from a real market or holder read and a feed row carries none. The shell is HomeShellLayout, the home-sidebar-layout lane's. NOTE ON THE CATALOG'S primaryFile: it names src/components/social/SocialTradingFeed.tsx, which is imported by NOTHING in src/ - grep finds only comments and tests - so the board is drawn by PostCard under DiscoverFeed under src/pages/social/SocialFeed.tsx.	1440=n-a 768=n-a 375=done @2026-09-20/wave55-social-feed
# the shipped builders rather than restating it. So no row below owes a pixel,
# and every one has stayed partial since wave 29 for the same reason: nothing
# in the running app can open the panel. What was missing was not a mount but
# the ARGUMENT for where the mount belongs, and this pass settles it from the
# source rather than from the seat: /discover is the "Search social" surface
# (5110:187509 / 5110:188367), and Discover.tsx:26-30 records its own contents
# as four stat tiles, a search input, Creators / Favorite / Posts / Top 20 tabs,
# a 24 hours + Trending selector PAIR and a creator table. That pair and those
# tabs are these five menus: 24 hours is dropdown-time, the content-type picker
# is dropdown-main (Creators / Posts / Favorites, which feedMenus.ts:641 already
# names as that surface's), the creator table's row menu is dropdown-creators
# and the Posts tab's row menu is dropdown-post select. The fifth,
# dropdown-posts, is the feed card's tridots and is ALREADY mounted at
# PostCard.tsx:319 - which is what makes the argument checkable rather than a
# guess: one of the five has a caller, and it is the one whose surface is this
# lane's. grep across every .ts and .tsx in src/ finds each of the other four in
# exactly three files - feedMenus.ts, the feed barrel at index.ts:76-80, and
# feedMenus.figma.test.ts - and nowhere else. src/pages/social/Discover.tsx is
# the social-profile-discover lane's, so all seven rows below are HAND-OFFS and
# no edit was made to that file. CreatorNavRow at :1154 already draws a Select
# with a Trending item at :1224 and CreatorTableRow is at :1310, so the mount is
# a swap of that Select for SocialMenu at the measured width, not new furniture.
# Discover.tsx:890 also records a standing decision on this surface - All time
# rather than 24 hours, because every figure on the page is all-time - which is
# a real conflict with dropdown-time's six windows and is named in each row.
11530-302842	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged tonight. The 768 draw of dropdown-post select: 220 wide, five rows 28 tall at 12/16 with a 16px glyph, the rule after row two, 196 tall - 16 of padding plus five rows plus six gaps with the line counting as a zero-height child that still takes a gap. Panel chrome radius 12, padding 8, itemSpacing 8, fill #122524 on a 1px inside #123F3C; row radius 4, padding 6/8, gap 8, Manrope Regular #FFFFFF; row one filled #123F3C as the selection. buildPostSelectMenu emits Copy address / Download file / rule / Skaiscan / Basescan / DEXscreener with the three explorer rows disabled and their reasons stated, DEXscreener because it does not index SKAI chain so a link built from an address alone would open a 404. REMAINING GAP, IN NUMBERS: zero pixels, one mount. HAND-OFF: src/pages/social/Discover.tsx, the Posts tab's row menu - render SocialMenu with buildPostSelectMenu at FEED_MENU_WIDTH.postSelect.tablet 220 and feedMenuSize(tablet); the token ref comes from the row and onDownloadFile is supplied only for a row that has media. No edit was made.	1440=n-a 768=partial 375=n-a @2026-09-20/wave55-social-feed
11530-302866	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged. The 375 draw of dropdown-post select: 200 wide, five rows 28 tall at 12/14 - 28 and not 26 because the 16px glyph floors the 14 leading, which is exactly the measurement that separates this menu from time and main at the same width - the rule after row two, 196 tall. Same chrome and the same six entries as its 768 twin. REMAINING GAP, IN NUMBERS: zero pixels, one mount. HAND-OFF: src/pages/social/Discover.tsx at FEED_MENU_WIDTH.postSelect.mobile 200 and feedMenuSize(mobile), which is xs. No edit was made.	1440=n-a 768=n-a 375=partial @2026-09-20/wave55-social-feed
11530-302910	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged. The 768 draw of dropdown-time: 120 wide, six rows 28 tall at 12/16, NO glyph and NO rule, 224 tall - 16 of padding plus six rows plus five gaps. Row TWO is the filled one, not row one, which is what makes this a single-choice picker rather than an action menu: buildTimeframeMenu has to be rendered with selectedKey or SocialMenu's roving cursor paints 1 month and misreports the user's own window. Labels 1 month / 24 hours / 4 hours / 1 hour / 30 mins / 5 mins, longest first, as FEED_TIMEFRAMES has them. REMAINING GAP, IN NUMBERS: zero pixels, one mount - and this one carries a live conflict rather than a clean swap. HAND-OFF: src/pages/social/Discover.tsx, the 24 hours half of the selector pair CreatorNavRow draws, where :890 records a standing decision to read All time instead, on the grounds that every figure on that page is all-time and a 24h label over all-time figures is a claim the numbers do not support. FOR CASEY, one line: (a) build the frame's six windows and make the page's figures windowed, (b) build the six windows over all-time figures, or (c) keep All time and record dropdown-time as superseded on this surface. No edit was made.	1440=n-a 768=partial 375=n-a @2026-09-20/wave55-social-feed
11530-302923	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged. The 375 draw of dropdown-time: 120 wide - the one menu in the module that does NOT narrow between 768 and 375 - six rows 26 tall at 12/14, 212 tall. 26 and not 28 because this menu draws no glyph, so nothing floors the 14 leading; it and dropdown-main are the two glyphless menus here and the only two that reach 26, which is what makes the compact column internally consistent rather than drifting. Row two filled, the same six windows, the same selectedKey requirement as its 768 twin. REMAINING GAP, IN NUMBERS: zero pixels, one mount, and the same All time conflict named on 11530-302910. HAND-OFF: src/pages/social/Discover.tsx. No edit was made.	1440=n-a 768=n-a 375=partial @2026-09-20/wave55-social-feed
11530-302936	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged. The 768 draw of dropdown-main: 180 wide, three rows 28 tall at 12/16, no glyph and no rule, 116 tall - 16 of padding plus three rows plus two gaps. Row one filled, so this is a picker and takes selectedKey. buildContentFilterMenu emits Creators / Posts / Favorites and ships Favorites DISABLED with its reason, because no favorites store exists anywhere in the schema - no table matching favorit, bookmark, saved, star or watchlist in public - and it draws NO counts, which is the frames' own rendering rather than an omission; a count beside Posts that nobody read would say the search found nothing. REMAINING GAP, IN NUMBERS: zero pixels, one mount. HAND-OFF: src/pages/social/Discover.tsx, the content-type picker beside the Creators / Favorite / Posts / Top 20 tabs, at FEED_MENU_WIDTH.main.tablet 180 and feedMenuSize(tablet). Worth naming at the mount: that surface already draws a Favorite TAB and the frame's Favorites ROW is the same idea, so one of the two should own it. No edit was made.	1440=n-a 768=partial 375=n-a @2026-09-20/wave55-social-feed
11530-302943	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged. The 375 draw of dropdown-main: 160 wide - the narrowest panel in the module - three rows 26 tall at 12/14, glyphless, 110 tall. The same three labels, the same disabled Favorites with its stated reason, the same selectedKey requirement. The 160 is what makes the mobile size a real rung rather than a copy of the tablet's: at xs the label is 12/14 and the row can reach 26, while at sm a 16 line box holds a glyphless row at 28 whatever the padding says. REMAINING GAP, IN NUMBERS: zero pixels, one mount. HAND-OFF: src/pages/social/Discover.tsx at FEED_MENU_WIDTH.main.mobile 160. No edit was made.	1440=n-a 768=n-a 375=partial @2026-09-20/wave55-social-feed
11530-303043	partial	src/components/social/feed/feedMenus.ts	/social	GEOMETRY CARRIED AND ZERO-DELTA, first-hand through the Plugin API 2026-09-08, file hash-checked unchanged. The 768 draw of dropdown-creators: 220 wide, four rows 28 tall at 12/16 with a 16px glyph, the rule after row one, 160 tall - 16 of padding plus four rows plus four gaps with the line as a zero-height child. buildCreatorsMenu emits Remove from favorites / rule / Block user @X / Report user @X / View on Skaiscan, and THREE of the four ship disabled with their reasons: no favorites store exists, messaging_blocks does not exist and nothing in the tree ever inserts a block, and there is no report intake at all (moderation_cases is the Discord bot's ban and mute log, bug_reports is the engineering tracker). No row takes the danger tone - every label including Block user reads #FFFFFF in all three drawings and the icons/warnings glyph alone carries the warning - so red text here would be a colour no drawing of this menu contains. REMAINING GAP, IN NUMBERS: zero pixels, one mount. HAND-OFF: src/pages/social/Discover.tsx, the creator table's row menu (CreatorTableRow at :1310), at FEED_MENU_WIDTH.creators.tablet 220 and feedMenuSize(tablet). No edit was made.	1440=n-a 768=partial 375=n-a @2026-09-20/wave55-social-feed
# HAND-OFF ON 11529-291953, AND IT IS A PARAGRAPH RATHER THAN A ROW.
# src/components/social/showMoreComments.unavailable.test.ts is the tripwire for
# that node. Its assertions still pass - toFeedPost does set commentPreviews to
# [] at feedSource.ts:100 and is still a pure row mapper - but two paragraphs of
# its header went stale when wave 54 landed 24c94f637 and 7e1aa2f18, and a stale
# finding inside a tripwire is exactly what this catalog keeps getting burned
# by. Its point (2) says the indexer row carries comments_count but no comment
# bodies; feedSource.ts:175-202 now follows the feed read with the per-post
# comments endpoint and fills commentPreviews for every post whose count is
# above zero, so bodies do arrive. Its point (3) says FeedCommentsDialog is
# imported by NOTHING outside its own barrel and that no loader supplies its
# comments prop; src/pages/social/SocialFeed.tsx imports it, renders it and
# supplies both the comments and the submit handler. The file sits under the
# bare src/components/social/ prefix, which is the social-profile-discover
# lane's, so no edit was made here. What is owed is two paragraphs of the
# header, not an assertion.
# INBOUND HAND-OFF, TAKEN AND CLOSED, AND IT IS NOT ONE OF THIS LANE'S
# FOURTEEN. Lane social-profile-discover opened the post page's Holders and
# Activity tabs at 3bc8d601d and asked for the one prop this lane owns.
# f526a2fec adds holders and onRetryHolders to the TokenPostDetail call in
# src/pages/social/PostDetail.tsx, over socialTokenService.getTokenHolders
# keyed on the resolved token id, rows mapped to PostTokenHolder with rank
# index+1 and the holder built from holder_id / wallet_address plus the joined
# username and avatar_url. That lane has since reviewed the commit at HEAD and
# closed 11474-204464 and 11474-207013 from partial to done on it; 79 tests
# green across postHoldersPanel.figma.test.tsx and TokenPostDetail.figma.test.tsx,
# tsc on PostDetail exit 0.
#
# TWO REFUSALS IN THAT COMMIT ARE DELIBERATE AND BOTH LANES HAVE AGREED THEM
# ON THE RECORD, so the next reader does not repair either into a fabrication.
# (1) An empty list is reported as unavailable and NEVER as empty:
# getTokenHolders ends in a catch that returns [] (socialTokenService.ts:
# 1119-1122), so a refused read and a token nobody holds are one value at the
# call site, and the panel's empty arm prints a statement about the token. The
# offline reason names the swallow, so the empty arm becomes reachable and
# honest the day the service rethrows - not before. (2) sharePercent is Offline
# on every row, so the share column draws the em dash: social_tokens.
# total_supply falls back to a flat 1B when max_supply is absent
# (socialTokenService.ts:329), so a percent off it is derived from a constant,
# and summing the returned page is a share of the page rather than of supply.
# PostHolderRow already ramps its unreadable branch, so the row geometry closes
# with the dash in it. Activity stays unwired: social_token_transactions has one
# SELECT policy, authenticated only, USING (user_id = auth.uid()), so it would
# return the viewer's own trades under a heading the page presents as the
# token's public tape.
#
# 11442-169953, the 768 two-image composer board, needed nothing further:
# its measured Frame 1265 368x180 at y=97 over two 180x180 tiles at x=0 and
# x=188 falls out of ea368f6da, whose columns follow the attachment count on
# the 8 gutter and close 460/226, 368/180 and 330/161 from one rule.
