# node	verdict	evidence	what was measured
# Lane slots-gem, wave 41, 2026-09-14. NO MATCH ROWS YET, ON PURPOSE. Every frame in this section is either
# the game canvas - which cannot mount while gem_slots has no certified config, vectors or SLOT_GAMES entry,
# so nothing renders to measure - or the page cut, whose stage is a pending still and whose "What to expect"
# figures have no source. A page that prints the honest note where the frame prints 10,000x is not a match,
# and the card on the info card sits at bottom 16 against the frame's 18. Verdicts and measurements are in
# status.wave41.slots-gem.tsv; this file gains rows the day a frame measures whole.
11146-1932	not-wired	-	"Safari A 32", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: a FACETED PURPLE-AND-PINK DIAMOND, flat-topped with a pointed pavilion - the only gem-shaped symbol in a set otherwise made of sweets and fruit. None of the ten committed sprites. CORRECTED LATER THE SAME PASS: the first draft of this line guessed from its shape that a faceted gem "likely carries pay rules", probably a scatter or premium. A full-size get_screenshot of 11146-1937 withdraws that - the diamond is drawn as an ORDINARY reel symbol and lands about eight times on that single 6x5 grid, more often than anything else on the cut, in plain cells exactly as the banana and heart do. So it is a COMMON SYMBOL THE REEL SET IS MISSING, which makes it the most substantive art gap in this section. NOT-WIRED for the same reason as 11146-1930: an eleventh key changes the reel strip skin.ts:255 builds, and so what the engine lands and pays. Needs Casey.
11146-1933	match	-	"Safari A 33", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the DRAGON FRUIT, pink body with green-tipped scales, the same picture as committed assets/sym-07.png. Wired at skin.ts:27 and :76 as texture "gem-sym-dragon-fruit", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1934	match	-	"Safari A 34", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the GRAPES, a purple-and-blue faceted bunch with a green stem at top, the same picture as committed assets/sym-02.png. Wired at skin.ts:22 and :71 as texture "gem-sym-grapes", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1935	match	-	"Safari A 35", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the HEART, a glossy red heart inset in a purple-to-magenta outer heart, the same picture as committed assets/sym-10.png. Wired at skin.ts:30 and :79 as texture "gem-sym-heart", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1993	match	-	"Safari A 36", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the ORANGE SLICE, a half-cut orange showing its segments with the peel behind, the same picture as committed assets/sym-05.png. Wired at skin.ts:25 and :74 as texture "gem-sym-orange", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1994	match	-	"Safari A 37", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the PEACH, a pink-to-orange faceted peach with its cleft and a short brown stem at top right, the same picture as committed assets/sym-01.png. Wired at skin.ts:21 and :70 as texture "gem-sym-peach", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1995	match	-	"Safari A 38", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the PINK POPSICLE, a pink-and-white spiral ice lolly tilted left on a wooden stick, the same picture as committed assets/sym-08.png. It is the one symbol that also appears as standalone page art on the board family (11147:2083 "Popsicle - gem slots 1", 131x129 on 11146-1937), which is how its spiral is told from the two swirl DISCS. Wired at skin.ts:28 and :77 as texture "gem-sym-popsicle", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1996	match	-	"Safari A 39", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the RAINBOW SWIRL LOLLIPOP, a flat round disc spiralling pink, yellow and blue, the same picture as committed assets/sym-04.png. Its colourway is unambiguous against the green/teal discs, and it is additionally settled by elimination once 11146-1997 was hashed to sym-03.png. Wired at skin.ts:24 and :73 as texture "gem-sym-rainbow-lollipop", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1997	match	-	"Safari A 40", loose 57x60 RECTANGLE at depth 1 on page 10266:7. THE ONLY ROW IN THIS SECTION PROVEN AT THE BYTE LEVEL: get_design_context returns this node as a single image fill, and that full-resolution asset downloads at md5 c3839b19ebdb2e09fda8be5bc94e2a51, 250,589 bytes - identical to committed assets/sym-03.png on both counts. It had to be proven, because the 57x60 render cannot separate this node from 11146-1998, the same green swirl disc in the same colour family; the hash separates them. Wired at skin.ts:23 and :72 as texture "gem-sym-lollipop", reaching the reel through GEM_SYMBOL_KEYS at :255.
11146-1998	not-wired	-	"Safari A 41", loose 57x60 RECTANGLE at depth 1 on page 10266:7. A GREEN-AND-TEAL SWIRL LOLLIPOP DISC - same form and colour family as 11146-1997, which is why both were read twice. SETTLED BY HASH: its image fill downloads at md5 0aaee6e42b92e710d73a4648f4b2044c, 243,354 bytes, matching NONE of the ten committed sprites, while 11146-1997's fill is byte-identical to sym-03.png. So this is a distinct second colourway the skin does not carry, and it is the trap in this set: read from thumbnails alone it looks like a duplicate of sym-03 and would have been closed as match, silently claiming a symbol the game does not have. NOT-WIRED, and an eleventh key is a paytable change. Needs Casey.
11146-1999	match	-	"Safari A 42", loose 57x60 RECTANGLE at depth 1 on page 10266:7. get_screenshot: the WATERMELON, a red wedge with dark seeds over a green rind, the same picture as committed assets/sym-09.png. The only wedge in the thirteen, so no hash was needed to separate it as the swirl discs needed one. Wired at skin.ts:29 and :78 as texture "gem-sym-watermelon", reaching the reel through GEM_SYMBOL_KEYS at :255. This row completes the ten: every committed sprite sym-01..sym-10 now maps to exactly one master node, and the three left over (11146-1930, 11146-1932, 11146-1998) are the unwired set.
# wave60-slots-sugar-starbound-vegas, 2026-09-21. Canvas scaffolding on page 10266:7, each read live with get_metadata (the two rectangles also with get_screenshot); rows in status.wave60.slots-sugar-starbound-vegas.tsv.
10285-14025	deferred	-	Figma canvas scaffolding: Directory banner 8706x352, "Skai Originals > Sugar Rush" / Updated 11 Sep 2026. Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10285-14031	deferred	-	Figma canvas scaffolding: Breakpoint ruler 1450x164, "Desktop (1440px)". Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10285-14033	deferred	-	Figma canvas scaffolding: Breakpoint ruler 1450x164, "Tablet (768px)". Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10285-14035	deferred	-	Figma canvas scaffolding: Breakpoint ruler 1450x164, "Mobile (375px)". Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
11930-27218	deferred	-	Figma canvas scaffolding: Breakpoint ruler 1450x164, "Mobile ALT (375px)". Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10359-13249	deferred	-	Figma canvas scaffolding: Rectangle 155, 720x720 flat sky-blue fill above the banner, no image or text. Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10359-13250	deferred	-	Figma canvas scaffolding: Rectangle 163, 151x720 flat sky-blue fill beside Rectangle 155, no image or text. Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
11260-7733	deferred	-	Figma canvas scaffolding: Notes widget measuring 0x0, draws nothing. Not UI, nothing to verify. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
10758-20788	partial	-	The phone header's 32x32 game icon master, read live with get_design_context: top fill a 1792x2400 JPEG md5 4bc4509f6ed48d805d8b5f9017387b55, byte-identical to the header node 11930:30646's, the popsicle cover; committed as gem-slots-sugar-rush.webp (mean 1.89/255 at 800x1071). Built in skai-gaming 4882d1b9 and MOUNTED at 375 in 300b7ae9: GemSlotsPage's pending stage draws SlotPhoneHeader with GEM_HEADER_ART, the frame's 106.25% x 142.3% from -3.13% / -11.3% in a 32x32 r6 box at x=42, replacing an artId lookup that resolved to the hub tile's different picture (gem-slots.webp, mean 125.68/255). 375 matches in source (no browser ran); 768 and 1440 heading rows not read, hence partial. written 2026-09-21 by wave60-slots-sugar-starbound-vegas.
