7774-69004	partial	-	Recovery-phrase import modal 7774:71260 at 375, AddWalletDrawer import-phrase step - RE-SCOPED wave 58, 2026-09-21 from "Remove-wallet modal state variant", which named the wrong screen: the board is the phrase import and the frame is partial, not matched. Chassis, 62 header, 192 block and the 44 CTA pair match; the 12/24 control (drawn hidden at Frame 186 on this cut too), the header back arrow and the grid phone row gap are open.
7774-67001	match	-	Export-private-key revealed modal 7774:67710 at 375, WalletActionsMenu export view - re-checked wave 58, 2026-09-21: title mark drawn, card phone insets 10/16 and the 48 key box fixed; the extra caution sentence and Hide are deliberate keeps.
7774-66509	match	-	Export-private-key WalletActionsMenu export view password gate
7774-65029	match	-	Wallet-accounts WalletAccountsPanel mobile; grouped list+search+Add
9685-100712	match	-	Remove-wallet modal state variant
7479-135805	match	-	Export-private-key WalletActionsMenu export desktop centred modal
7774-67295	partial	-	Remove-wallet modal 7774:71061 at 375, WalletActionsMenu remove view - RE-SCOPED wave 58 from a bare match (the card insets and the name/address gap were off and are fixed). UPDATED wave 59, 2026-09-21: THE CHAIN BADGE IS NOW HALF BUILT AND THE OPEN HALF IS NAMED. Re-read live (get_metadata 7774:71061, get_design_context 7774:71083) plus the 768 and 1440 rows (7713:17770, 7479:137155), so the ramp is measured at all three rungs: a 12 badge at (16,4) over a 24 mark, a 16 at (20,0) over a 32, a 16 at (26,-2) over a 40, in a 40 slot throughout. Drawn for the SOL/BTC vault rows, whose chain is a stored field; NOT drawn for primary/external/linked/evm rows, which are EVM addresses read across every SUPPORTED_CHAINS entry, so no record picks the chain the badge would name. That last half is the Casey call, narrowed from 'the badge is not drawn'.
7482-142212	match	-	Import recovery-phrase AddWalletDrawer import-phrase, 12/24 seed grid modal
7479-137328	match	-	Add-wallet entry AddWalletDrawer; create/import/hardware cards
9685-99496	match	-	Remove-wallet modal state variant
7713-18212	match	-	Add-wallet from multi-menu, tablet; opens AddWalletDrawer entry
9685-98528	match	-	Remove-wallet modal state variant
3080-811	match	-	Wallet-accounts WalletAccountsPanel desktop
7479-137772	match	-	Add-wallet Create-new AddWalletDrawer create step centred modal
7477-133171	match	-	Multi-menu WalletActionsMenu anchored dropdown desktop
7713-15272	match	-	Multi-menu WalletActionsMenu dropdown tablet
7713-17805	match	-	Add-wallet from multi-menu tablet, AddWalletDrawer entry
7479-136195	match	-	Export-private-key reveal WalletActionsMenu desktop
7717-10565	match	-	Import recovery-phrase tablet - READ LIVE WHOLE wave 55, 2026-09-20 (get_metadata 7717:10565) rather than carried. Modal 9941:236419 at (160,307) 448x410 on a 12 inset; controls 424x16 at (12,12) with the close at x=408; Frame 200 at (12,48) 424x48 as a 22 title over an 18 subtitle 8 apart; input/primary-inputs at (12,116) 424x212; Frame 203 at (12,348) 424x50 with two 208x50 halves on an 8 gap. Every one matches at HEAD, including wave 52's two fixes (909854c): the grid row gap is 12 at this width (gap-y-3, gap-y-5 at 1440) and the CTA pair is stated as a 50 box so the 1.5px stroke stopped adding the 53 it drew. THE ONE DELTA IS NAMED CORRECTLY FOR THE FIRST TIME: the 12 / 24-word control is not absent from the board. 9941:236431 IS that control - Frame 186, 330x44 at (12,130), two 159x36 halves on a 4 inset - carrying hidden=true. AddWalletDrawer.tsx:1531 recorded the same node as a lorem layer; corrected in d0cc7e7. The control is the only way to enter a 24-word phrase by hand and the wave-55 direction keeps it at its shipped metrics, a full-width 52 on a 20 gap, which costs the grid 72 against the board's 116. Re-scoped from match, wave 52; the toggle ruled and the node identified, wave 55.
7713-17399	partial	-	Remove-wallet tablet - READ LIVE WHOLE wave 55, 2026-09-20 (get_metadata 7713:17399) and both open numbers are now the FRAME's. Modal 7713:17751 at (160,339) 448x346 on a 12 inset; controls 424x16 at (12,12) with the close at x=408; Frame 200 at (12,48) 424x48; card at (12,116) 424x74 whose Frame 177 sits (12,10) at 396x54; Frame 366 at (12,210) 424x52 with Frame 363 at (6,6) 406x40 and Frame 379 171 wide, the name at x=0 over 92 and the address at x=100 over 71; Frame 203 at (12,282) 424x52. All match but the last two, and the 20 rhythm between the blocks is mt-5 three times. DEFECT ONE, the card inset: three boards, three answers, none agreeing - 8488:31351 (16,12), 7713:17353 (14,10), this one (12,10), all on a 424 column and all ONE design-system instance - so the shipped (16,12) stands by the wave-55 direction and the three-way split is now written at WalletActionsMenu.tsx:997. DEFECT TWO, the 52 pair: see the 7717-11907 line. Re-scoped from match, wave 52; both classified as the frame's, wave 55, no edit.
7713-16630	match	-	Export-private-key WalletActionsMenu export tablet
7479-135318	match	-	Rename WalletActionsMenu rename view, green-bright input, desktop
7713-15682	match	-	Rename WalletActionsMenu rename tablet
7482-141833	match	-	Import-existing method-list AddWalletDrawer import-method desktop
7713-16984	match	-	Export-private-key reveal tablet - READ LIVE wave 55, 2026-09-20 (get_metadata 7713:17338, the modal rather than the page). 448x432 at (160,296) on a 12 inset; controls 424x16 at (12,12) with the close at x=408; Frame 200 at (12,48) 424x50, being Frame 291 424x24 with a 136 title at x=128 and a 24 glyph at x=272 - the pair 168 wide, centred - over an 18 subtitle at y=32; card at (12,118) 424x138 with Frame 177 at (14,10) 394x118, an 18 Warning row over a 96 six-line body; input/primary-inputs at (12,276) 424x74; Frame 203 at (12,370) 424x50. All of it matches at HEAD, including wave 53's fix (0c83c7d) that stood Frame 200 at 50 and stopped everything below landing 2 high, and the 20 rhythm (98 to 118, 256 to 276, 350 to 370). Wave 52's first gap is now SETTLED rather than open: the card inset is (14,10) here against the shipped (16,12), and the wave-55 direction keeps the shipped value. Frame-internal slip noted: Frame 203 is 50 tall while the single CTA instance inside it is 424x52; the container governs. TWO SHIPPED ADDITIONS THE BOARD DOES NOT DRAW, both Casey's under the remove-behaviour-to-match-a-frame rule and neither a gap this lane can close: the warning body is a UNION of this board's import instructions and the 1440 board's never-share caution, which stands the card over 138; and a Hide control sits under the key field, without which closing the dialog is the only way off a spendable key and a re-reveal costs the encryption password again. Re-scoped from match, wave 52; first gap closed wave 53, second settled wave 55.
9545-97477	match	-	Remove-wallet modal state variant
7717-10153	match	-	Import-existing method-list from multi-menu tablet
9545-97933	match	-	Remove-wallet modal state variant
7774-65519	match	-	Multi-menu WalletActionsMenu dropdown mobile
9685-100027	match	-	Remove-wallet modal state variant
7774-65942	match	-	Rename WalletActionsMenu rename mobile
7774-68417	match	-	Remove-wallet modal state variant
7479-136955	match	-	Remove-wallet WalletActionsMenu remove modal desktop
9685-98877	match	-	Remove-wallet modal state variant
7713-14212	match	-	Wallet-accounts WalletAccountsPanel tablet
7774-69886	match	-	Import-private-key modal 7774:71414 at 375, AddWalletDrawer import-privkey step - RE-SCOPED wave 58, 2026-09-21 from "Remove-wallet modal state variant", which named the wrong screen: matched at 375 (46 header, 70 name block, 134 key block on a five-row 112 box, one 330x44 CTA); the header back arrow is kept for Casey.
7482-143789	match	-	Import recovery-phrase Wallet-name; VaultFields name field, desktop
7774-70474	match	-	Connect-hardware at 375, routed to AddWalletDrawer import-keystore - RE-SCOPED wave 58, 2026-09-21 from "Remove-wallet modal state variant", which named the wrong screen: closed on the ruling its 768 and 1440 siblings closed on (no BC-UR decoder, hardware goes to the keystore file import), with the 354 phone gutter now built.
7717-12740	match	-	Import private-key AddWalletDrawer import-privkey centred modal tablet
7717-11907	partial	-	Import recovery-phrase Wallet-name tablet - READ LIVE WHOLE wave 55, 2026-09-20 (get_metadata 7717:11907). Modal 7717:12332 at (160,375) 448x274 on a 12 inset; controls 424x16 at (12,12); Frame 200 at (12,48) 424x48 as a 22 title over an 18 subtitle at y=30; input/primary-inputs at (12,116) 424x74; Frame 203 at (12,210) 424x52. Everything matches but the pair, and the pair is now a FRAME DEFECT rather than an open number: this board draws 52 where 9941:236436 - the step immediately before it, read live in the same burst - plus 8488:31358 and 7713:17360 draw 50. Three boards to two, the other 52 being 7713:17781. WalletActionsMenu.tsx:135 called 7713:17781 a LONE dissent; corrected in d0cc7e7. SECONDARY_CTA and CTA_RAMP state the box md:h-[50px], the majority, and the only form the 1.5px stroke cannot move; matching a two-board minority would reopen report 4877cd10. Re-scoped from match, wave 52; classified as the frame's defect, wave 55.
7482-144645	match	-	Import keystore AddWalletDrawer import-keystore; V3 JSON+file+pwd desktop
3082-13100	match	-	Portfolio-preview PortfolioPreviewPanel; skin picker+balance toggle
7482-144255	match	-	Import private-key AddWalletDrawer import-privkey centred modal desktop
7774-70180	match	-	Import-Keystone modal 7774:71454 at 375, AddWalletDrawer import-keystore step - RE-SCOPED wave 58, 2026-09-21 from "Remove-wallet modal state variant", which named the wrong screen: matched at 375 once the phone gutter became 10.5 (354 wide, as five 375 modals of the family draw).
7774-69592	match	-	Finish-importing-wallet naming modal 7774:71378 at 375, AddWalletDrawer import-phrase-name step - RE-SCOPED wave 58, 2026-09-21 from "Remove-wallet modal state variant", which named the wrong screen: matched value for value at 375 after the header back arrow the board does not draw was removed; the CTA-row Back stays.
7717-13147	match	-	Import private-key AddWalletDrawer import-privkey tablet
8045-104041	match	-	home: NetWorthCard+QuickActionsBar+TokenListTable+StreakBanner in WalletHomeRoute
3118-25969	match	-	home desktop: same WalletHomeRoute stack, responsive
7920-116649	match	-	home mobile: WalletHomeRoute, 2x2 action grid per NetWorthCard
7920-116338	match	-	home tablet: WalletHomeRoute
3153-19889	match	-	home desktop: QuickActionsBar expanded 9-item grid state built
8045-104658	match	-	home mobile: WalletHomeRoute
7774-63646	deferred	-	Share net worth mobile - SUPERSEDED, not matched, and not to be implemented - the 375 cut of the home-skin-2 share family the 2026-09-04 ruling retires in favour of 13008-51352; see the 7491-148345 line for the evidence. Closed done wave 57, 2026-09-21 under the 2026-09-20 ruling that a ruling removing a frame element closes the row, as its 1440 and 768 siblings were in wave 55. Not re-read - a further pass over a board nobody may implement buys nothing. ShareCard.tsx draws the 13008 family, not this one, and no edit is owed in any lane. Second of the two 375 drawings; wave 55 re-scoped this key already and wave 57 closes it.
8370-72613	match	-	home tablet: WalletHomeRoute
7728-60058	partial	-	home PHONE, not tablet - MISTITLED. READ LIVE WHOLE wave 57, 2026-09-21 (get_metadata 7728:60058) for the first time: 375x812 with Header-mobile 375x48 and Main container 346x704 at (15,64), four children 8 apart at 0/56/286/464 (48/222/170/240). The catalog title says 768 x 1024px and earlier passes carried it as see 7704-46353, which IS the real 768 board - so it was being checked against the wrong width. The phone rhythm matches the shell exactly: h-12 header, py-4 top, gap-2, px-[15px] column. Streak card COLLAPSED here (48) against 92 on the twin 7774-12119. Held partial: QuickActionsBar.tsx, NetWorthCard.tsx and TokenListTable.tsx carry every remaining number and belong to the wallet-components lane this wave. Re-scoped from a bare match reading home tablet: WalletHomeRoute.
7713-13706	partial	-	Share net worth tablet - SUPERSEDED by 13008-45556 under the 2026-09-04 ruling; see the 7491-148345 line. RE-SCOPED wave 55, 2026-09-20: this line read simply "Share net worth: ShareCard modal" as a bare match, which claims a whole-frame match on a board that ruling says is not to be implemented at all - the same shape of stale claim that let the Wallet 1 family read as approved for three waves. ShareCard.tsx draws the 13008 family, not this one. Not re-read, and no edit owed in any lane.
7774-12119	partial	-	home PHONE, not tablet - MISTITLED, and the twin of 7728-60058. READ LIVE WHOLE wave 57, 2026-09-21 (get_metadata 7774:12119): 375x840 with Header-mobile 375x48 and Main container 346x744 at (15,64), four children 8 apart at 0/100/326/504 (92/218/170/240). Same shell match - h-12, py-4, gap-2, px-[15px]. This is the EXPANDED streak state (Frame 330 at y=46, the two-line message WalletHomeRoute.tsx:217 passes). The pair disagree with each other on the net worth card inner gap, 12 here against 16 on the twin; the shipped value stands and the disagreement is the finding. Held partial for the three component files named in status.wave57.wallet-shell-pages.tsv. Re-scoped from a bare match reading home tablet: WalletHomeRoute.
8320-71829	match	-	home tablet: WalletHomeRoute
8370-73407	partial	-	home skin2 mobile - RE-SCOPED, NOT RE-MEASURED, wave 55, 2026-09-20. The line read "home skin2 mobile: NetWorthCard gradient skin built", a whole-frame match resting on one component’s fill. Its two tablet siblings were read live this pass (7704-47027, 7713-13398) and in both the card interior, the quick-actions card and the token column are unmeasured, so the same note here carries the same defect. The skin itself is corroborated by the pixel sample at vverify.wallet.tsv:273. The frame was not read this pass and no width verdict is claimed.
7709-10525	partial	-	Share net worth tablet - SUPERSEDED by 13008-45556 under the same 2026-09-04 ruling; see the 7491-148345 line. Not to be implemented, NOT re-read wave 55, 2026-09-20, and closed on the 2026-09-20 ruling that a ruling removing a frame element closes the row.
7491-148345	partial	-	Share net worth desktop - SUPERSEDED, not matched, and not to be implemented. RULED 2026-09-04: 13008-30018 / 13008-51352 / 13008-45556 win and this home-skin-2 family loses. The evidence stands - wallet.titles.tsv gives 13008 eleven frames in four states across 1440/768/375 against this family's five in one; the named combinations are what a THREE-switch Include list produces and 7491:148700 holds only two (Show yesterday's gains / Show user); 13008 was cut later in the same file and hangs off home where this family hangs off home - skin 2. The eight QA reports blocked on the board choice were answered on the reports themselves (2de16d13, 5e0bd73a, 30bbdb14, 3cffd61a, b955f9cf, ee8760a5, e58caa6c). Adopting this frame is a whole-sheet redesign that reverses ea4dbc1e and 5fa82b9b and should be filed as one item if it is ever wanted. NOT RE-READ wave 55, 2026-09-20, deliberately: a fifth pass over a board nobody may implement buys nothing, and the row is closed on the 2026-09-20 ruling instead.
13008-30018	partial	-	Share desktop (continue on web > home > share) — the board ShareCard.tsx actually implements: Include = Portfolio balance / Achievements / QR code, no text editor, card = Net worth + QR + "n/m Achievements" + "Shared on". Reports ea4dbc1e (QR toggle) and 5fa82b9b (remove the text editor) were resolved against it. Competes with 7491-148345; see that row. Added 2026-08-19 — the catalog had never recorded this frame even though the shipped code follows it. ★ RULED 2026-09-04 (backlog-oldest lane): this is THE share board. The 7491-148345 family is an earlier skin exploration and is set aside; ShareCard.tsx stays on this one. Reasoning and the eight answered bug rows are on the 7491-148345 row.
7704-47027	partial	-	home skin2 tablet - READ LIVE WHOLE wave 55, 2026-09-20 (get_metadata 7704:47027), which no previous wave did. Main container 8370:74025 at (94,76) 580x713 under a 52 Header-tablet, four children 8 apart (0/84/286/415 at 76/194/121/298), which is SHELL_HEADER_H @[768px]:h-[52px], SHELL_CONTAINER @[768px]:max-w-[580px] and SHELL_COLUMN @[768px]:py-6 with gap-2, to the pixel. Node for node this is 7713:13398's and 7717:10565's background; the whole variance is Frame 177's surface, which comes off useWalletSkin and is drawn by NetWorthCard.tsx. RE-SCOPED wave 55, 2026-09-20: the previous line read "home skin2 tablet: NetWorthCard gradient" as a bare match - a whole-frame claim resting on one component's fill. NOT a whole-frame match: the card interior (Frame 177 12,12 at 556x96, Frame 285 12,132 at 556x50 with four 133x50 actions on an 8 gap), the quick-actions card and the 556 token column are unmeasured here and are the wallet-components lane's.
3026-16493	match	-	home desktop: WalletHomeRoute (source frame for NetWorthCard)
7774-62886	deferred	-	Share net worth mobile - SUPERSEDED, not matched, and not to be implemented - the 375 cut of the home-skin-2 share family the 2026-09-04 ruling retires in favour of 13008-51352; see the 7491-148345 line for the evidence. Closed done wave 57, 2026-09-21 under the 2026-09-20 ruling that a ruling removing a frame element closes the row, as its 1440 and 768 siblings were in wave 55. Not re-read - a further pass over a board nobody may implement buys nothing. ShareCard.tsx draws the 13008 family, not this one, and no edit is owed in any lane. RE-SCOPED wave 57 from a line that read "Share net worth mobile: ShareCard modal", which is match-shaped prose on a superseded board.
8490-33232	match	-	home tablet: WalletHomeRoute
7911-42996	match	-	account dropdown+logout: TopHeader menu + LogoutConfirmModal + MobileNavDrawer
7911-42432	match	-	account: WalletAccountRoute My account+Preferences+Security
7911-42701	match	-	account dropdown+logout: same TopHeader menu + LogoutConfirmModal
7892-19337	match	-	notifications: NotificationsPanel feed wired to bell
7892-23422	match	-	notifications sample: NotificationsPanel rows; mock news replaced by real events
7774-64736	partial	-	home skin3 tablet - RE-SCOPED, NOT RE-MEASURED, wave 55, 2026-09-20. Same one-component claim as 7713-13398’s old line; see that line for what a live read of the skin-3 state actually settles, including that the board leaves the token rows in plain figures where the build masks them. Not read this pass.
7774-68711	partial	-	home skin2 mobile - RE-SCOPED wave 55, 2026-09-20, and then READ LIVE WHOLE in the same pass (get_metadata 7774:68711). The old line was the same one-component claim as 7704-47027's. What the read settles: this is the first WALLET 1 board to confirm the 375 shell, which layout.ts had off the Wallet 2 set alone - Header-mobile 48, Main container 346x644 at (15,64) so 16 clear, four children 8 apart (0/56/286/404 at 48/222/110/240), matching h-12, py-4 and gap-2 to the pixel. The 346 against SHELL_CONTAINER's 345 is the board's own 15/14 asymmetry, not a gap. Still partial: the card interiors, the five-action quick-actions row and the 322 token column are the wallet-components lane's and are unmeasured here.
7892-19704	match	-	notifications: NotificationsPanel feed
3167-25811	match	-	account dropdown+logout desktop: TopHeader menu + LogoutConfirmModal
7892-23952	match	-	notifications sample: NotificationsPanel rows, real events
3123-3046	partial	-	home skin3 desktop: the PAGE RHYTHM matches at 1440 - header 56, Main container 680 at (380.5,104), four children 16 apart, which is SHELL_HEADER_H / SHELL_CONTAINER / SHELL_COLUMN exactly - and skin 3 is the hidden-balance state, wired through useWalletSkin to NetWorthCard (****** and ****) with TokenListTable reading the same hook itself. NOT a whole-frame match: the card interiors (net worth 680x244 with four 156x64 CTAs at y=164, quick actions drawn in its post-Collapse state, streak 680x96, the 648 token column) are unmeasured here and are the wallet-components lane. Re-scoped from match, wave 52.
3164-22754	match	-	notifications settings: NotificationSettings wired via feed gear
3165-23175	match	-	notifications sample desktop: NotificationsPanel rows, real events
7911-42851	match	-	account edit tablet: WalletAccountRoute edit drawer
8490-33071	match	-	home tablet: WalletHomeRoute
3167-25382	match	-	account edit desktop: WalletAccountRoute edit drawer
3163-21998	match	-	notifications desktop: NotificationsPanel feed
7892-22848	match	-	notifications settings: NotificationSettings
7892-20209	match	-	notifications settings: NotificationSettings
7774-68124	partial	-	home skin2 mobile - RE-SCOPED, NOT RE-MEASURED, wave 55, 2026-09-20. Same one-component claim as 7704-47027’s old line. Not read this pass.
7713-13398	partial	-	home skin3 tablet - READ LIVE WHOLE wave 55, 2026-09-20 (get_metadata 7713:13398). Main container 8379:79350 at (94,76) 580x713 under a 52 Header-tablet, four children 8 apart - the same rhythm 8370:74025, 8490:28960 and 8490:29900 all returned in this pass. Skin 3 is the HIDDEN-BALANCE state, wired end to end without a prop: useWalletSkin publishes hideBalance, WalletHomeRoute hands it to NetWorthCard as hideValues, TokenListTable reads the same hook. WHAT THE BOARD MASKS IS LESS THAN THE BUILD MASKS, and no prior pass recorded it: Frame 289 is 91 wide with a 61x28 asterisk run and the eye at x=67, Frame 332 is 58 wide with TWO runs, 24 then 30 at x=28 - so headline and 24h change only. The three token rows are NOT masked: 8379:79494 reads $115.83 over 1.10 SOL, 8379:79513 $100.17 over 233.13 LINK, 8379:79533 $74.01 over 1.6M PEPE, all plain. The build masks those too (TokenListTable.tsx:640, :654). That is Casey's call under the remove-behaviour-to-match-a-frame rule - the setting reads "Show or hide your balance from public view", and rows printing exact holdings under a hidden headline defeat it. Also: vverify.wallet.tsv:272 records the 1440 skin-3 change as "**** ****"; this board draws one run per figure, 24 and 30, not one length twice. RE-SCOPED wave 55, 2026-09-20 from a bare match reading "home skin3 tablet: NetWorthCard light skin"; the card interior and the token column are the wallet-components lane's.
3163-21315	match	-	home desktop: WalletHomeRoute
3166-24676	match	-	account desktop: WalletAccountRoute (source frame)
7774-70768	partial	-	home skin2 mobile - RE-SCOPED, NOT RE-MEASURED, wave 55, 2026-09-20. Same one-component claim as 7704-47027’s old line. Not read this pass.
8554-115129	match	-	token detail mobile: WalletTokenDetailRoute + TokenDetailView
7808-89289	match	-	token detail mobile: TokenDetailView
3083-1328	match	-	token detail desktop: TokenDetailView + swap sidebar (source frame)
7804-74178	match	-	token detail tablet: TokenDetailView
7882-20079	match	-	activity mobile: ActivityTable home tab + /activity route
7528-153701	match	-	activity empty ALT: ActivityTable empty state with Try Send CTA
7871-19838	match	-	NFT empty tablet: NftDisplay EmptyState + Auto-detect notice
7882-19831	match	-	NFT empty tablet: NftDisplay EmptyState
7806-84981	match	-	NFT sample tablet: NftDetailModal overview/details/attributes/send
7528-153278	match	-	NFT expand desktop: NftDetailModal expand lightbox
7807-87137	match	-	NFT empty ALT tablet: NftDisplay empty/offline-unavailable state
7807-86028	match	-	NFT expand tablet: NftDetailModal lightbox
8540-29853	match	-	NFT populated tablet: NftDisplay grid/list gallery
7806-83761	match	-	NFT import tablet: ImportNftModal contract+tokenId real fetch
3082-13515	match	-	NFT empty desktop: NftDisplay EmptyState (source frame)
7871-20688	match	-	NFT import mobile: ImportNftModal
3089-19811	match	-	NFT sample desktop: NftDetailModal (source frame)
7882-19257	match	-	NFT sample mobile: NftDetailModal
3118-21935	match	-	activity desktop: ActivityTable (source frame)
7807-86912	match	-	NFT empty tablet: NftDisplay EmptyState
7523-152924	match	-	NFT import desktop: ImportNftModal (source frame)
7806-82974	match	-	NFT empty tablet: NftDisplay EmptyState
3083-905	match	-	NFT populated desktop: NftDisplay gallery
7871-18184	match	-	token detail mobile: TokenDetailView
3118-25004	match	-	activity empty desktop: ActivityTable empty state
7807-87715	match	-	activity tablet: ActivityTable
7882-21085	match	-	NFT empty ALT tablet: NftDisplay empty/offline state
7882-18863	match	-	NFT sample mobile: NftDetailModal
8540-29692	match	-	NFT populated tablet: NftDisplay gallery (source frame)
7882-17627	match	-	NFT sample mobile: NftDetailModal
3118-25371	match	-	activity show details desktop: TxDetailPanel sidecar wired via onSelect
7807-88748	match	-	activity tablet: ActivityTable
7882-21333	match	-	activity mobile: ActivityTable
8045-106048	match	-	PortfolioChart modal wired via openModal portfolio; balance chart present
8045-104960	match	-	PortfolioChart tablet; same component responsive
3153-20193	match	-	PortfolioChart desktop
8045-106349	match	-	PortfolioInsights modal wired via insights
7935-65189	match	-	SwapModal wired via swap
7935-65088	match	-	SwapModal tablet
3145-2711	match	-	SwapModal desktop
8045-105580	match	-	PortfolioInsights tablet
3154-3246	match	-	PortfolioInsights desktop
8045-105616	match	-	SpendingChart tablet wired via spending
7935-65748	match	-	SendModal step1 token select StepDots Token-Details-Review
3154-3850	match	-	SpendingChart desktop
8490-39089	match	-	SendModal step1 alt-view; step indicator variant present
3149-2903	match	-	SendModal desktop step1
8045-106380	match	-	SpendingChart mobile
7935-65586	match	-	SendModal tablet step1
8045-106411	match	-	RequestPayment QR mode step1 (QRCodeSVG)
7935-66768	match	-	SendModal step2 address lookup via RecipientSearch
7935-66663	match	-	SendModal tablet step2 address lookup
7528-155716	match	-	SendModal desktop step2 address lookup
8045-105652	match	-	RequestPayment QR step1 tablet
7935-66302	match	-	SendModal step2 details
7935-66144	match	-	SendModal tablet step2 details
3154-4635	match	-	RequestPayment QR step1 desktop
8045-105688	match	-	RequestPayment QR step2 tablet
3149-17882	match	-	SendModal desktop step2
8045-106442	match	-	RequestPayment QR step2 mobile
3154-5092	match	-	RequestPayment QR step2 desktop
8045-112509	match	-	ShareCard expand view; themes present
8045-105940	match	-	ShareCard default tablet
8045-105868	match	-	RequestPayment from-user mode step1 select
7935-72636	match	-	ReceiveModal set-amount step2 (token-amount-qr)
8045-106535	match	-	ShareCard mobile
7935-73094	match	-	ReceiveModal set-amount step1
7935-72101	match	-	ReceiveModal set-amount step2 tablet
7935-70064	match	-	SendModal processing state isSending spinner
7935-72913	match	-	ReceiveModal set-amount step1 tablet
7935-69362	match	-	SendModal step3 review then TransactionSuccess
8045-106473	match	-	RequestPayment from-user step1 mobile
7935-69910	match	-	SendModal processing tablet
7935-69066	match	-	SendModal step3 tablet
7935-71767	match	-	ReceiveModal qr step2
7935-70792	match	-	ReceiveModal step1 token
7935-71574	match	-	ReceiveModal step2 tablet
3149-18278	match	-	SendModal desktop step3
8529-35743	match	-	ShareCard 2nd combination via CardTheme night-light-gradient
7935-70612	match	-	ReceiveModal step1 tablet
3154-5798	match	-	RequestPayment from-user step2 desktop
3154-5542	match	-	RequestPayment from-user step1 desktop
3150-18637	match	-	SendModal processing desktop
8529-36630	match	-	ShareCard 2nd combination mobile
8611-123242	match	-	ShareCard 3rd combination mobile (theme variant)
3158-8296	match	-	ShareCard 3rd combination desktop
3155-6023	match	-	ShareCard default desktop
3153-19232	match	-	ReceiveModal step2 desktop
8045-105904	match	-	RequestPayment from-user step2 tablet
3158-9906	match	-	ShareCard expand desktop
3153-19677	match	-	ReceiveModal set-amount desktop
8045-106504	match	-	RequestPayment from-user step2 mobile
3153-19488	match	-	ReceiveModal set-amount step2 desktop
3158-4524	match	-	ShareCard 2nd combination desktop
