# key	status	primaryFile	route	reason	bp
# ROUTE COLUMN CORRECTED 2026-09-01 — 53 rows read "/trade/trench (desktop only)", a path no route table serves (it fell through to path="*" -> NotFound). Same file already spelled the sibling surface "/trench" on 33 rows and "/crypto/:symbol" on 16, so the two spellings were the same lane disagreeing with itself. MEASURED against src/App.tsx + the import graph: TradeChart / TransactionsPanel / KOLsPanel / TokenInfoPanel / SimilarTokensPanel are children of TradeTerminal (directly, or via PanelTabs.tsx:39/43/46), TradeTerminal is wrapped by src/pages/trench/TrenchTradeTerminal.tsx, and TradeRouteBranch mounts that at path="/crypto/:symbol" under flag REDESIGN_TRENCH -> corrected to /crypto/:symbol. AlphaTrackerModal corrected to /home instead: its only non-test mount is HomeSidebarExpanded.tsx:233/:3143 and TradeTerminal.tsx:58-62 records its removal from the trade header (report 50ca68be). DEPTH: route table + import graph only. Nothing was re-rendered; status and bp cells untouched.
Trench > Trade - layout 2 with instant trade 1VH [13006-214989]	partial	src/components/trench-redesign/trade/TradeTerminal.tsx	/crypto/:symbol	Same shell and same 1047/313/6/8 column geometry as 13006-210576 (measured 2026-08-31), plus the instant-trade ticket state. Ticket internals not measured. Same chart-column card miss.	desktop=partial @2026-08-31
Trench > Trade > Instant trade settings 1VH [13006-217349]	done	src/components/trench-redesign/trade/InstantTradeSettingsModal.tsx	/crypto/:symbol	Measured 2026-08-31 off 13006:134300: this frame adds a Right menu FRAME 442x884 @(990,8) to the Trade shell - the SAME node geometry as the Filters frame 13006:176980 (radius 24, padding 24, fill #122524@0.8, no Overlay child so no scrim). InstantTradeSettingsModal.tsx:107-108 already passes RIGHT_MENU_OVERLAY_CLASS + RIGHT_MENU_SHEET_CLASS, which resolve to inset-y-2/right-2 (8px float), sm:max-w-[442px], lg:rounded-2xl=24, lg:p-6=24, bg-[rgba(18,37,36,0.8)] backdrop-blur-[20px], bg-transparent scrim. All six values match the frame.	desktop=renders @2026-08-31
13006:248523	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 1440.	desktop=partial @2026-08-31
13006:248696	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 1440.	desktop=partial @2026-08-31
13006:248937	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 1440.	desktop=partial @2026-08-31
13006:249115	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 1440.	desktop=partial @2026-08-31
13006:249356	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 1440.	desktop=partial @2026-08-31
13006:254357	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 375.	mobile=partial @2026-08-31
13006:254475	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 375.	mobile=partial @2026-08-31
13006:254593	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 375.	mobile=partial @2026-08-31
13006:254715	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 375.	mobile=partial @2026-08-31
13006:254837	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 375.	mobile=partial @2026-08-31
13006:257186	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 768.	tablet=partial @2026-08-31
13006:257333	partial	src/pages/trade/Bridge.tsx	/bridge	REGISTRY POINTER IS DEAD: this rows primaryFile was src/pages/trade/TradeUnified.tsx / src/components/trade/BridgeTabPanel.tsx, both DELETED 2026-08-12 (App.tsx:326-341 records it: the 2911-line TradeUnified page plus BridgeTabPanel, BridgeSettingsDrawer and the TradePanel->TradePanelSwap->SwapConfirmDialog chain were removed under report 73a49d9a). 37 Trade 2 rows still cite them. Verified by ls: neither file exists. SUCCESSOR is the routed 1818-line src/pages/trade/Bridge.tsx at /bridge (App.tsx:412,1212), named as the successor in the App.tsx note itself. It is a DIFFERENT design: grid-cols-1 sm:grid-cols-2 gap-4 of semantic-token cards (bg-secondary/15, border-border, rounded-xl, p-5), with none of the frames five measured values - no 506px centred card, no radius 24, no #122524 fill, no gap 48, no 64px #001615 CTA. Bridging works and is routed, so partial not not-started. Card measured live 2026-08-31 off Trade 2 page 13006:134300, all three families share one shape: Frame 642 x=409 w=506 inside main(58,56,1382x828) so 467px each side of the 1440 board (centred on the VIEWPORT, not on the 1382 content area); header row 474x30 gap 16; the card itself 506 wide VERTICAL gap 48 padding 16/16/16/16 radius 24 fill #122524; CTA/button 474x64 padding 20/40/20/40 radius 16 fill #001615. Shell: Header-desktop 1440x56 padding 8/19/8/19 fill #001615, sidebar 58x844 padding 12/11/12/11, and a 1382x16 scroller strip at y=884 fill #122524 (NOTE 16 tall here, where the Trench pages draw 22). Width band 768.	tablet=partial @2026-08-31
