# key	status	primaryFile	route	reason	bp
# Lane trade1-pages. Owns src/pages/Trading.tsx and src/pages/trade/**.
# ★★★ THE TRADE-2 SWAP/LIMIT/BRIDGE CARD IS A WALLET SURFACE, NOT A TRADE-PAGE ONE. Twenty-seven rows in this slice point at src/pages/trade/Bridge.tsx or src/pages/trade/PerpTrading.tsx because the card's original host was deleted and those two were the nearest routed survivors. The frames all draw one shape: a 506-wide centred card, header row 474x30 carrying a Swap | Limit | Bridge tab triple, body gap 48, padding 16 all round, radius 24, fill #122524, and a 474x64 call to action at radius 16 on #001615. The live successor is the wallet swap surface - a routed page plus a five-component swap folder and a bridge-settings pair, all under modules/skai-wallet, which is another lane's tree. /bridge draws a different information architecture (a four-step deposit stepper in a 896-cap column with a 320-wide side rail from 1024 up) and /trade/perps draws a three-column perp terminal with no tabbed card anywhere.
# ★★ LAW 2 SWEEP OF THIS PARTITION - NEGATIVE, AND THAT IS THE RESULT. Every class list in all 18 files was split into tokens, each token mapped to the property it paints, and the winner resolved at 375 / 639 / 641 / 767 / 769 / 1440. 102 class lists set two or more tokens of one family. NONE is non-monotonic: the width-inversion shape that made 31 dialogs draw wider on a phone than on a laptop does not occur here. Two real defects of the neighbouring shape did: both order-book class lists on /trading set font-size TWICE with no variant on either setter, so the class order did not pick the winner and Tailwind's emission order did - it sorts arbitrary values ascending, so 13px and 12px painted where the list read 11px and 10px. Both now carry one value per band on a md: hinge. A ladder oracle over the whole partition guards both shapes.
# ★ SCOPE NOT MEASURED, SAID PLAINLY. The 12 Trench rows in this slice name a 16-line wrapper with no geometry of its own, and the 3 Launch>new token rows name the branch a feature flag turns off by default. Neither was re-measured here; both draw from component trees this lane does not own.
Skai > Trade > Spot > Sidebar 1VH (375 x 812px) [13006-294295]	furniture	src/pages/trade/Spot.tsx	/spot	MEASURED AND RECLASSIFIED AS FURNITURE. What separates this frame from the plain Spot phone board is not Spot content - it is the global navigation drawer laid over it, and that drawer is app shell, not a trade page. Measured at equal depth against its tablet twin: drawer 296x812, inner rail 280 wide inset 8 from the left and 9 from the top; search field 280x40; the counter triple below it is three 88-wide cells on a 96 pitch; every menu row is 42 tall on a 44 pitch with a 36x36 icon button inset 3/3 and its label starting at 43; the lower block is 280x192 with a 276-wide divider 140 down it. Row height, row pitch, icon size and label offset are all identical to the tablet cut, so the drawer's only board-to-board move is its own width and the label leading. Nothing in this list is drawn by the Spot page, so a parity verdict keyed to that file cannot move.	mobile=furniture
Skai > Trade > Perpetual futures 1VH (1440 x 900px) [3903-21478]	partial	src/pages/trade/PerpTrading.tsx	/trade/perps	TYPE AND COLOUR MEASURED - the two axes the previous verdict recorded as open, leaving geometry as the only one it had. Type is two families and every step ships size and leading as a pair: Manrope Regular 24/28, 18/24, 16/22, 14/18 and 12/16, Manrope Bold 12/16, Mulish Regular 16/16, 14/18, 12/16 and 11/14, all at -4% letterspacing. Palette: three greens deep to shallow #001615, #122524 and #123F3C, ash #95A09F, long green #17F9B4, short red #FF574A with #FB3324 for the emphatic cut, coral #FF7E50, sky blue #56C7F3, plus white and black. Radius ladder on the frame is 2 / 4 / 6 / 8 / 12 / 16 and full - one step BELOW what this repo ships under the same names, so these are pixel literals and must never be matched by radius NAME. Held at partial, not raised: the page file in this partition contributes the shell and the column order, and it carries only two family classes, two size classes and four radius classes of its own - every element these type and colour values paint is drawn by the market header, chart, book, ticket and positions components, which are another lane's files. Node opacity was NOT read, so the colour axis is fills only and the row cannot go to done on this pass.	desktop=partial
Skai > Trade > Bridge card [13006-248523]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	desktop=partial
Skai > Trade > Bridge card [13006-248696]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	desktop=partial
Skai > Trade > Bridge card [13006-248871]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	desktop=partial
Skai > Trade > Bridge card [13006-248937]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	desktop=partial
Skai > Trade > Bridge card [13006-249115]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	desktop=partial
Skai > Trade > Bridge card [13006-249356]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	desktop=partial
Skai > Trade > Bridge card [13006-254357]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	mobile=partial
Skai > Trade > Bridge card [13006-254475]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	mobile=partial
Skai > Trade > Bridge card [13006-254593]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	mobile=partial
Skai > Trade > Bridge card [13006-254715]	partial	src/pages/trade/Bridge.tsx	/bridge	MEASURED DELTA, HELD AT partial, AND IT IS AN IA DECISION NOT A BUILD GAP. The frame draws the 506-wide Swap | Limit | Bridge card: card centred at 467 from each edge of the 1440 board - centred on the viewport, not on the 1382 content area - header row 474x30 with the tab triple at 63 / 58 / 69 wide on a 71 and 66 pitch, body 506x714 with vertical gap 48 and padding 16 all round at radius 24 on #122524, a 474x80 chain-pair strip, a 474x140 amount card, a 474x18 divider row with the rule broken 164 either side of its label, two 474x96 provider rows 8 apart, and a 474x64 call to action at radius 16 on #001615. Shell around it: header 1440x56 on #001615, left rail 58x844 with 36x36 buttons on a 44 pitch, and a 1382x16 ticker strip - 16 tall here where the Trench boards draw 22. The routed /bridge page implements a different architecture entirely: a four-step progress rail, a chain pair as two equal buttons, a deposit / withdraw tile pair, and a review step, inside a column capped at 896 with a 320-wide side rail appearing at 1024. None of the frame's six measured values appear in it. Matching the frame would mean rebuilding the deleted tabbed card whose Swap and Limit tabs were deliberately retired to the wallet, so this is a choice between two architectures, not a gap to close.	mobile=partial
