# key	status	primaryFile	route	reason	bp
Skai > Wallet > continue on web > home > share - 2nd combination 1VH (375 x 812px) [13008-52163]	partial	modules/skai-wallet/src/components/ShareCard.tsx	/ -> openModal(share-card)	375x932. Main container 52164 346x800 at x15; card 52172 Normal 346x346 - square at the column width, as at 768 and 1440; controls panel 52888 346x402 r12 p12 gap24 #122524. Card column: code gives w-full inside p-[15px] = 345 against 346, the documented -1. So the 375 width needs no change - only 768 did. Same colour escalation on the card face.	mobile=partial
Skai > Wallet > continue on web > home > share - 3rd combination 1VH (375 x 812px) [13008-52960]	partial	modules/skai-wallet/src/components/ShareCard.tsx	/ -> openModal(share-card)	375x932. Independently identical to 13008-52163: Main container 52961 346x800 at x15, card 52969 346x346, panel 53686 346x402 r12 p12 gap24 #122524. Third 375 frame agreeing, which is what makes 346/12/12 a ramp value rather than one node reading. Same escalation.	mobile=partial
input/primary-inputs [13008-36788]	partial	modules/skai-wallet/src/components/BatchSendModal.tsx	/ -> openModal(batch-send)	RESOLVED FROM unknown - the only unknown left on Wallet 2. It is not furniture and not a screen: it is the shared PRIMARY INPUT primitive, 648x86, and the two live instances on this page carry different copy ("Search tokens to batch send" and "This password encrypts your private key"), which is what makes it a component spec rather than a screen. MEASURED: field 648x62 r16 p20/20/20/20 gap8 fill #001615 stroke #123f3c w1; placeholder Manrope Regular 16/22 #95a09f; helper row 648x16 at p0/20/0/20 gap10, Manrope Regular 12/16 #ffffff op0.60. Token check: #001615 is --skai-bg, #123f3c is --skai-bg-tertiary (styles.css:87), #95a09f is --text-secondary (styles.css:98) - all three resolve, so a code-side match is checkable. Held partial rather than promoted: 62px at p20 is a taller field than any single input in BatchSendModal.tsx ships and I did not measure every consumer, so calling the primitive at parity would be a claim about files I did not read.	desktop=partial tablet=n-a mobile=n-a
Token allocation - empty [13008-37778]	partial	modules/skai-wallet/src/components/wallet/insights/TokenAllocation.tsx	/ -> openModal(insights)	THREE AXES MEASURED, ONE DEFECT. Geometry: root 680x414 r24 p16 gap16 - code ships rounded-3xl p-4, and rounded-3xl in THIS module falls through to Tailwind stock 24px (tailwind.config.ts has no 3xl key), so 24/16 is exact. Chart row Frame 386 648x240 holding two 316x240 panels at gap16 (316+16+316=648) - code flex gap-4 h-[240px] with flex-1 children. Stats row Frame 275 648x70 gap4, three 213-wide columns pitched 217 (0/217/435) - code flex gap-1 with flex-1 columns and gap-1 inside, both 4. Type: 37805/37810 labels Mulish Regular 14/18 #95a09f and 37808/37813/37820 values 14/18 - code font-mulish text-sm leading-[18px] tracking-[-0.56px] (= -0.04em at 14px) text-[var(--text-secondary)]; styles.css:98 resolves that to #95A09F, exact. Colour: fill #052d2d, code bg-[#052d2d], exact. DEFECT: the frame root has NO stroke, code adds border border-[var(--skai-bg-tertiary)] = a 1px #123F3C hairline this card does not draw. Left in place rather than deleted - the sibling cards on this page (13008:29067) DO carry that hairline, so removing it is a one-card exception worth a second opinion.	desktop=partial
Simple Chart line - target [13008-37821]	partial	modules/skai-wallet/src/components/PortfolioChart.tsx	/ -> openModal(portfolio)	MEASURED, AND THE CARD SKIN DISAGREES WITH THE CODE. Frame 680x300 r16 p16 gap8 fill #122524. Top nav 648x54 gap16 with a 24x24 glyph at x624; plot Frame 384 648x153; bottom nav 648x22 gap16 with a 273-wide timeframe row at gap40. Hover readout Frame 464 152x40, radius 0/12/12/0 (LEFT corners square - it butts against the plot edge), p4/16/4/16 gap12, fill LINEAR #17f9b4@0.00 -> #213635@0.04; position marker 37853 is a 12x12 ellipse #17f9b4. Code agrees on the plot height (PortfolioChart.tsx:209 height = 153, :504 h-[153px]) but its card is rounded-3xl bg-[#052d2d] - 24px and Alt Green where this frame draws 16px and #122524 (= --skai-bg-secondary). NOT CHANGED: on this same page the allocation card 13008:37778 really is #052d2d at r24, so the two cards are deliberately different skins and flipping the chart is a visible identity change across the whole insights surface. Also PortfolioChart.tsx:2 cites 3153:20207 as its source - a second live generation, which is a Casey-level sourcing question, not a lane one.	desktop=partial
Simple Chart line with x and y [13008-37871]	partial	modules/skai-wallet/src/components/PortfolioChart.tsx	/ -> openModal(portfolio)	MEASURED. Frame 680x309 r16 p16 gap16 #122524 - same skin conflict as 13008-37821. Structure: Frame 1103 648x239 gap7; top nav 648x54; plot row Frame 1102 648x155 gap8 = a 29-wide y-axis column (gap8) plus a 602x155 plot; x-axis Frame 1014 648x16 gap8 carrying TWELVE labels 0:00 through 22:00, each 50x16, Mulish Regular 12/16 #ffffff op0.64, pitched 54.36 (0/54/109/163/217/272/326/381/435/489/544/598). Composited that op0.64 white on #122524 paints #a8adad, not #ffffff - WAVE5 s2, the node fill alone would have been transcribed wrong. Code ships the 153/155 plot height but renders no y-axis column and no 12-tick x-axis at this density, so the plot is at parity and its axes are not.	desktop=partial
dropdown - start scroll [13008-38846]	partial	modules/skai-wallet/src/components/RecipientSearch.tsx	/ -> openModal('send')	MEASURED ON ALL THREE AXES; ONE OPEN ITEM. Geometry: 647x504 r16 p8 fill #122524 stroke #123f3c w1 - code (RecipientSearch.tsx:496) ships rounded-[12px] md:rounded-[16px] p-2 bg-[var(--skai-bg-secondary)] border-[var(--skai-bg-tertiary)] max-h-[452px] md:max-h-[504px]: 16/8/#122524/#123f3c/504 all exact at md and up. Rows: content 615x40 p4/16/4/16 gap8 - code px-3 lg:px-4 py-1 gap-2 = 12/16 at lg, 4, 8. THE FRAME IS SCROLLED: Frame 355 is 615x656 inside a 504 box, which is what "start scroll" names, and the scroll rail Frame 1100 is 488x8 r9999 p2/12 #001615 with a 174x4 r6 #123f3c thumb - the app uses the UA scrollbar, so that rail is unbuilt. Type: value column Mulish Regular 14/18, "following" #56c7f3 and the em-dash #ffffff - code text-sm font-['Mulish'] tracking-[-0.04em] with --skai-cyan / --text-primary. --text-primary is #E0E0E0 (styles.css:97), NOT the #ffffff the frame draws: a 1-step token substitution, the whole of what is left on this row besides the rail.	desktop=partial
Accounts to send - error [13008-36913]	partial	modules/skai-wallet/src/components/BatchSendModal.tsx	/ -> openModal(batch-send)	MEASURED. Frame 680x666 r24 p16 gap48 #122524. Search field 36915 648x56 r16 p16 gap14 with "Import CSV" Manrope Regular 16/22 #56c7f3 at x316 and a 16x16 glyph at x616. Body Frame 285 648x442 gap16 = a 114-tall block and a 312-tall block gap16. CTA 36984 648x64 r16 p20/40/20/40 gap10 fill #001615 with the label in #123f3c - i.e. the DISABLED skin, which is what makes this the error state: same 64/16/20/40 CTA geometry as 13008:29104 and 13008:29644, so the 1440 CTA ramp value r16 is now corroborated by three unrelated families on this page. Held partial: the two body blocks are the error list itself and I did not measure their rows against BatchSendModal.tsx (2,008 lines), so promoting would be a citation, not a measurement.	desktop=partial
Skai > Wallet > continue on web > home > bridge 1VH (1440 x 900px) [13008-29014]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	RADIUS RAMP FOUND AND FIXED. Frame 1440x900; Main container 680x772 at x380; outer card 29035 Frame 346 680x720 r24 p16 gap48 #122524; middle brand 29043 648x104 r16 p24/32 #052d2d; amount card 29067 648x140 r16 p16/24/16/16 gap24 #001615 stroke #123f3c w1; CTA 29104 648x64 r16 p20/40 gap10, label Manrope Regular 16/22 #123f3c (disabled). Code padding and gaps were already exact (p-3 lg:p-4 = 12/16, gap-9 md:gap-6 lg:gap-12 = 36/24/48, md:px-6 md:py-5 lg:px-8 lg:py-6 = 24/20 then 32/24, md:pl-4 md:pr-6 md:py-4 = 16/24/16). The RADIUS was not: three cards shipped rounded-xl lg:rounded-2xl = 16 then 24 where the frames draw 12 then 16 (inner) and 12 then 24 (outer). FIXED at BridgeModal.tsx:772/:775/:819/:993 as pixel literals, with a new oracle asserting the ramp. HELD PARTIAL, PRODUCT NOT PIXELS: this frame draws an Other alternatives section (Across Protocol 29091 648x96 r16, Stargate 29097) and a bottom CTA that Casey deleted on 2026-08-19 ("Lets only do EVM"). Matching the frame would re-add the third-party hand-offs the ruling removed.	desktop=partial
Skai > Wallet > continue on web > home > bridge > Start bridge 1VH (1440 x 900px) [13008-29226]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	1440x900. Main container 680x650 at x380; outer card 29247 Frame 346 680x598 r24 p16 gap48 #122524 - second 1440 frame agreeing with 13008-29035 on all four, which is what makes r24/p16/g48 a ramp value rather than one node. CTA set: 648x64 r16 plus the header 167x40 r8 and 36x36/40x40 pill buttons. Same radius fix applies. Held partial: the body is the bridge summary (Route / Est. time ~8s / Fee / Network cost $0.02) which BridgeWidget renders itself - thirdweb owns that markup, so it is not ours to bring to parity. That is a real ceiling on this frame, not an unmeasured axis.	desktop=partial
Skai > Wallet > continue on web > home > bridge > Start bridge > Post wallet interaction 1VH (1440 x 900px) [13008-29347]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	1440x900. Main container 680x650 at x380; outer card 29368 Frame 346 680x598 r24 p16 gap48 - THIRD 1440 frame agreeing. Adds a receipt overlay (Bridge details / Amount sent 23 SOL / Deposit time 00h 00m 04s / Fill time - / Total fee $0.02 / View on Skaiscan / Start another transaction) with CTAs at 254x62 r16 and 516x62 r16 - note 62, not 64, the only 1440 CTA height on this page that is not 64. Held partial for the same reason as 13008-29226: the post-transaction receipt is BridgeWidget onSuccess UI, and BridgeModal.tsx says so at the comment above the widget. Note also the Fill time "-": the frame itself omits rather than zeroes, which agrees with the no-mock-data rule.	desktop=partial
Skai > Wallet > continue on web > home > bridge 1VH (768 x 1024px) [13008-48792]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	768x1024. Outer card 48800 Frame 346 580x634 r12 p12 gap24 #122524; middle brand 48808 556x96 r12 p20/24 #052d2d; amount card 48832 556x128 r12 p16/24/16/16 gap24 #001615 stroke #123f3c w1; CTA 48869 556x50 r12 p20/40 gap10. This is the frame that pins the 768 end of the ramp: r12 everywhere, against the rounded-xl (16px in this module) the code shipped. FIXED. The paddings 20/24 and 16/24/16/16 match md:px-6 md:py-5 and md:pl-4 md:pr-6 md:py-4 exactly, which is why the radius was the only thing left. Same Other-alternatives product hold as 13008-29014.	tablet=partial
Skai > Wallet > continue on web > home > bridge > Start bridge 1VH (768 x 1024px) [13008-48896]	frame-defect	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	NEW FRAME-DEFECT, SAME CLASS AS THE RECORDED 13008-49026. This is a 768x1024 board, and its Main container is correctly 580x678 at x94 - but the card it holds is 48905 "Frame 269" at 680x244 r24 p16 gap32, i.e. 1440 GEOMETRY dropped onto a 768 board. Its own siblings on this width are 580 wide at r12 p12 (13008:48800, 13008:29131), and the board is only 768 across so a 680 card overhangs the 94px gutter it is placed in. Wave 7 recorded exactly this shape for 13008:49026 (Frame 1101 at r16 where three same-width siblings are r12) and treated it as a one-off; it is not - 49026 ALSO carries a 680x244 r24 p16 g32 "Frame 269" (13008:49035). Two frames, same stray card, so the defect is in the source component, not in one paste. Not implemented against.	tablet=partial
Skai > Wallet > continue on web > home > bridge > Start bridge > Post wallet interaction 1VH (768 x 1024px) [13008-50000]	frame-defect	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	SELF-CONTRADICTORY AT ITS OWN WIDTH. 768x1024, Main container 580x698 at x94 - correct - but the card 50009 Frame 346 is 580x654 at r16 p16 gap36, where every other 768 frame on this page draws that same named card at r12 p12 gap24 (13008:48800 and 13008:29131, measured). r16/p16 is the 1440 inner-card value and g36 is the 375 gap, so this frame mixes three breakpoints in one card. Its CTA is 548x50 r16 against the 556x50 r12 its siblings use - same 4px drift, same direction. Recorded as frame-defect rather than implemented against: shipping r16/p16 at 768 would break the ramp that six other frames agree on.	tablet=partial
Skai > Wallet > continue on web > home > bridge 1VH (375 x 812px) [13008-53758]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	375x900 (title says 812). Main container 346x610 at x15 - the 15/14 gutter. Outer card 53767 Frame 346 346x566 r12 p12 gap36 #122524; middle brand 53775 322x86 r12 p12 #052d2d; amount card 53803 322x116 r12 p12 gap24 #001615 stroke #123f3c w1; CTA 53842 322x44 r12 p20/40 gap10. Pins the 375 end: r12, p12, gap36 - and gap-9 (36) was already what the code shipped at base, so again only the radius was wrong. FIXED. Header 53759 375x48 p6/19 with a 68x36 r8 account chip. Same Other-alternatives product hold.	mobile=partial
Skai > Wallet > continue on web > home > bridge > Start bridge 1VH (375 x 812px) [13008-53976]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	375x900 (title says 812). Main container 346x610 at x15; card 53984 Frame 346 346x566 r12 p12 gap36; CTA 322x44 r12. Byte-identical geometry to 13008-53758 measured independently - second 375 frame agreeing on r12/p12/g36, third counting 13008:53875. Same fix. Held partial on the same two grounds: the provider list is a deleted product surface, and the summary body belongs to BridgeWidget.	mobile=partial
Skai > Wallet > continue on web > home > bridge > Start bridge > Post wallet interaction 1VH (375 x 812px) [13008-55195]	frame-defect	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	SELF-CONTRADICTORY GUTTER AND CTA. 375x900 (title says 812). Its Main container is 328 wide at x24, where every other 375 board on this page - 13008:53758, 53976, 54309, 51352, 44081, 43468 - draws 346 at x15. 375-328-24 = 23, so the two margins are not even equal to each other. Card 55204 346->328 r12 p12 gap24 (siblings say gap36) and the primary CTA is 304x44 at r16 where the 375 CTA value is r12 (13008:53842, 54351, 44092 all agree). Third frame in this family to drift, after 13008:48896 and 13008:50000 - all three are the Start-bridge / post-interaction states, which is a pattern worth reporting rather than three coincidences. Not implemented against.	mobile=partial
Bridge screen - error [13008-29130]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	MIS-SIZED FOR ITS NEIGHBOURS, MEASURED ANYWAY. This is a loose 580x634 card, not a screen - and 580 is the 768 column width, so despite sitting beside the 1440 boards it is a TABLET error state. Card 29131 Frame 346 580x634 r12 p12 gap24 #122524, CTA 556x50 r12 p20/40 - both exactly the 768 values from 13008:48800, which confirms the reading. The error itself is the disabled CTA plus "Enter an amount"; the insufficient-funds copy lives on the 680 sibling 13008:29525. Code ships that state at BridgeModal.tsx:940-947 as a Manrope 12/14px --skai-red line with role="alert", which the frame does not draw at all - the frame signals the error only through the CTA skin. Held partial: the frames signal and the code signal are different mechanisms, and dropping the alert line to match would remove an accessibility affordance.	tablet=partial
Bridge screen - error [13008-29525]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	680x720 - the 1440 card width, so this is the DESKTOP error state, sibling to the 580 one at 13008-29130 and the 346 one at 13008-53868. Its distinguishing text is "Insufficient funds to bridge", and its CTA is 648x64 r16 - the 1440 value, agreeing with 13008:29104 and 13008:29644. Code renders the equivalent as `Insufficient funds - that is more than your {SYMBOL} balance on {CHAIN}` (BridgeModal.tsx:946), which is longer and more specific than the frames five words. Kept: naming the token and the chain is information the frame omits, and WAVE5 s6 says a frame crop is not a delete order. Held partial on that difference plus the provider list.	desktop=partial
Bridge screen - error [13008-53868]	partial	modules/skai-wallet/src/components/BridgeModal.tsx	/ -> openModal(bridge)	346x610 - the 375 card width, completing the error trio (346 / 580 / 680 at 13008-53868 / 29130 / 29525). Card 53875 Frame 346 346x566 r12 p12 gap36 and CTA 322x44 r12, identical to 13008:53767 - so all three error cards carry their own breakpoint values correctly, which is itself worth recording given that three OTHER frames in this family (48896 / 50000 / 55195) do not. Same alert-line difference as 13008-29130.	mobile=partial
Skai > Wallet > continue on web > home > bridge > bridge settings 1VH (768 x 1024px) [13008-49026]	frame-defect	modules/skai-wallet/src/components/wallet/bridge/BridgeSettingsPanel.tsx	/ -> openModal('bridge') -> gear	CONFIRMED AND EXTENDED, status unchanged from wave 7. Wave 7 recorded Frame 1101 here at r16 against three byte-identical same-width siblings at r12. Measured again this pass and there is a SECOND stray in the same frame: 49035 "Frame 269" is 680x244 at r24 p16 gap32 on a 768 board whose Main container is 580x678 at x94 - 1440 card geometry, 100px wider than the column that holds it. The same 680x244 r24 p16 g32 Frame 269 appears in 13008:48896, so this is one bad source component reused, not a single paste. Kept frame-defect; the CTA ramp fix wave 7 landed in BridgeSettingsPanel.tsx stands.	tablet=partial
