# key	status	primaryFile	route	reason	bp
# Lane home, wave 43, 2026-09-14. 74 frames re-measured against the source at HEAD (5b60a3f6c).
# Pages: "✅ Home 1" (deposit flow), "✅ Home 2" (intel / whales / portfolio / AI), "✅ Trade 1", "✅ Trade 2",
# plus 3sSzw1KewMtUbeLAv7uW0r (play side menu) and M6r9FEn042UWTQD1zvy6GM (coinflip rail).
#
# THIS WAVE MEASURES. No file under src/, modules/*/src or supabase/ was touched, nothing was committed,
# and no existing status.*.tsv was edited. No browser was driven, no build was run, so NO ROW BELOW CLAIMS
# A DOM-MEASURED RENDER. Every "done" is a live Figma node read this run compared against the file at HEAD.
#
# FIGMA READ LIVE THIS RUN — 22 calls, largest board first, seat never refused:
#   get_metadata 13486-49591  1440 Home - with deposit   (carries 13486-49630 Header-desktop and 13486-49723 Frame 1137)
#   get_metadata 13486-49332  1440 deposit modal
#   get_metadata 14129-84348   768 deposit modal
#   get_metadata 14129-84499   375 deposit modal
#   get_metadata 13484-48643  1440 Buy with Fiat
#   get_metadata 14136-85815   375 Buy with Fiat (bottom sheet)
#   get_metadata 13490-170320 1440 Send crypto
#   get_metadata 13490-169814 1440 Buy with Fiat > pay with
#   get_metadata 13495-171067  dropdown-token      get_metadata 13495-171110  dropdown-networks
#   get_metadata 13501-171154 1440 quick balance ALT (carries dropdown-3, the same panel as Wallet MINI)
#   get_metadata 13502-171904  Wallet MINI         get_metadata 13502-171979  dropdown-my wallets
#   get_metadata 13404-172534 / 13404-172520 / 14160-137581   the three dropdown-filter menus
#   get_metadata 13401-171586 1440 Market signals
#   get_metadata 2737-28178   1440 Portfolio main
#   get_metadata 13008-122995  375 Whales flow bento
#   get_metadata 13008-125300  375 AiHome toggle side buttons
#   get_metadata 13006-353775  768 sidebar - open
#   get_metadata 13447-186055 1440 Choose personality 1/2
# 24 of the 74 work-order nodes were opened live (the two children of 13486-49591 count). The other 50 say
# NOT RE-READ and keep the verdict they already had; none of those is written up.
#
# WAVE 23 COMMITS MEASURED AGAINST (git log -1 per implFile, all 2026-09-14):
#   2cf1fd377 with-deposit/* + HomeTopBar     55d17d720 market-intel/IntelFilterMenu
#   e5377e8fe insightx + screens/*            6cb10c5cd + 80e12835b portfolio
#   036150868 whales/WhalesScreen             cc401540a whales/ActivityView    33d18165b whales/XAccountsPanel
#   833422383 whales/AddWalletSheet           8897cf725 whales/ImportWalletsModal
#   26edb3f89 ai/AIAgentManager               6d3b49732 home-redesign/AiHome    0f9293aee HomeSidebarExpanded
#
# ★ THE NUMBER THAT MOVES EIGHT ROWS AT ONCE. Every `?tab=` intel screen ships
#   `mx-auto max-w-[1268px] px-6`, which is 1220px of content. Measured live on 13401:171586 the 1440 board's
#   content column is 1144 (Frame 1000003785, x=90 w=1144 inside the 1382 panel) — the build is 76px wider than
#   the frame at 1440, at every one of the six screens. aiHomeContainer.test.ts states this in its own oracle and
#   then pins 1268 anyway ("the frame is the authority" in the prose, 1268 in the literal). Portfolio carries the
#   same shape of departure with a different number: PortfolioScreen.tsx:5498 caps at 1440 against the frame's
#   1144, settled on report 82751699 versus six 1920 reports. Both are ruled departures, not drift — but no row
#   here can be `done` on geometry while the column is a different width from the board it cites.
#
# ★ WHAT A TEST AGREEING WITH THE SOURCE IS WORTH. Four of the 768 InsightX nodes (9069:261150, 13006:285930,
#   9785:161003, 9785:161305) have a dedicated suite, InsightXScreen.tablet768.test.tsx, whose header says every
#   number is a literal off those nodes. That is wave 23's reading, not this wave's: I did not open those four
#   boards, so their rows say NOT RE-READ and stay partial. A suite cannot re-read a frame.
#
# ★ ONE WORK-ORDER MISATTRIBUTION. Row 13006-352370 is handed to me as HomeSidebarExpanded.tsx. The node is
#   cited nowhere in home-redesign/; it is cited in src/components/trade/TradeNav.tsx and its two tests, and the
#   catalog already carries it as `done` from wave 42 (status.wave42.trade-followups.tsv, 2026-09-14). It is a
#   Trade nav-bar frame. Its row below carries wave 42's verdict and names it as wave 42's, not mine.
#
# ★ THE DEPOSIT FLOW SITS ON A PAGE FLAGGED v1-superseded. HOME1_DEPOSIT_FLOW_FRAME_FACTS_2026-09-08.md measured
#   that the flag is page-granular and that this flow is the NEWEST drawing in the file, with 768 and 375 cuts
#   drawn after the v2 pages existed. Wave 23 then built all of it (2cf1fd377). The rows below measure it as live
#   spec; the open question that file routed to Casey is still open and is not re-litigated here.
#
# FRAME DEFECTS FOUND (recorded, not built to):
#   13486:77549 / 14129:85263 / 14317:259655  the chooser's second row reads "Google Play", a payment method that
#     does not exist. The build reads "Google Pay". All three boards carry the typo.
#   13486:49465 / 13484:49158 / 13490:170452 / 13490:169946  the band on the four deposit-MODAL boards is a
#     different band from the one on the home board: 8px inset, "Welcome to Skai. Get started by depositing
#     here..." plus a second "Deposit now!" link. 13486:49723 (home 1440), 14129:84349 (768) and 14129:84500 (375)
#     all draw the 16px-inset single-line band the build ships. Three boards to one; base governs.
#   13495:171125  the network list spells the chain "Arbitrium". depositRoutes.ts ships "Arbitrum" and says so.
#
13006-352370	done	src/components/trade/TradeNav.tsx	/trade/perps	NOT RE-READ this pass. Work order names HomeSidebarExpanded.tsx; the node is cited only in TradeNav.tsx + tradeNav.figma.test.tsx + perpsFrameScope.figma.test.ts, and status.wave42.trade-followups.tsv already carries it done off a live read dated 2026-09-14. Row carried unchanged so a lane that did not open it cannot erase a lane that did; the implFile in the work order is wrong.	1440=n-a 768=done 375=n-a @2026-09-14/wave42-trade-followups
13401-171586	partial	src/components/home-redesign/screens/SignalsScreen.tsx	/?tab=signals	READ LIVE. What matches, in numbers: H1 32/36 (frame title 194x36); CTA 158x36; subtitle 8 under the title, wrapped at 622 to 2x22 = 44; filter bar 25 under the header against the source's 24; DirToggle run gap 24 at all four tabs, selected chip 54x22 with an 8 inner gap and pl-2/pr-1, unselected 6, count tag 19x14 on px-1.5; search 200x34 with a 10 gap; order select 140x34 sitting 8 right of the search; body 16 under the bar, 680 list + 16 + 448 aside = 1144; rows 126 open / 50 collapsed on 8; the first two rows open. THREE MISSES. (1) The content column: frame 1144, build 1220 — see the header note. (2) The title row: the frame draws Frame 373, four 32px circles on a 40 pitch with the first labelled "All", a 152x32 scope cluster; the build draws a LIVE/Offline status pill there instead. (3) The back control's glyph is `h-[14px]` against the frame's 24x24 icons/action. e5377e8fe.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14160-137998	partial	src/components/home-redesign/screens/SignalsScreen.tsx	/?tab=signals	NOT RE-READ. Cited in SignalsScreen.tsx:352 for the one-column stack (aside under the list) and in screenH1Ramp/backControlTouchFloor. The 1268 column applies here too but cannot bind at 375. e5377e8fe.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13425-174581	partial	src/components/home-redesign/screens/NewsScreen.tsx	/?tab=news	NOT RE-READ, and the board node is cited NOWHERE in src/ — only its title child 13421:173041 is, in the shared H1 ramp. Carries the 1268-vs-1144 column departure by construction (aiHomeContainer.test.ts pins the same literal into NewsScreen.tsx). e5377e8fe.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
13431-179336	partial	src/components/home-redesign/screens/SentimentScreen.tsx	/?tab=sentiment	NOT RE-READ, board node cited NOWHERE in src/; only its title child 13427:177227 is. Same shared-container departure. e5377e8fe.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
13438-182088	partial	src/components/home-redesign/screens/AnalysisScreen.tsx	/?tab=insights	NOT RE-READ; w23 believed implemented. Cited twice, both for cross-screen ramps (screenH1Ramp.figma.test.ts, backControlTouchFloor.test.ts), not for this board's own body. Same shared-container departure. e5377e8fe.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14113-76027	partial	src/components/home-redesign/screens/AnalysisScreen.tsx	/?tab=insights	NOT RE-READ; w23 believed implemented. The best-cited of the four screen boards (AnalysisScreen.body.figma.test.tsx plus the ramp tests), but the tablet inset it would test is the shared literal, which is wave 23's own. e5377e8fe.	1440=n-a 768=partial 375=n-a @2026-09-14/wave43-home
6849-37182	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	NOT RE-READ, and cited NOWHERE in src/ — zero hits for this node id. Its siblings on the same phone board are cited (6849:37116 the 328px header row, 6849:37120 the 240x24 title, 6849:37123 the sparkle), so the board was read at some point; this node was not. w23 believed implemented. 6cb10c5cd.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
6925-67091	partial	src/components/home-redesign/portfolio/PortfolioScreen.tsx	/portfolio	NOT RE-READ; w23 believed implemented. Cited three times for real numbers (PortfolioScreen.tsx:3204 "authored 548 wide inside a 331 table body", :3264 the 32px avatar, :3310 no sparkline at 375) plus socialAvatarResponsive.test.ts. 6cb10c5cd.	1440=n-a 768=n-a 375=partial @2026-09-14/wave43-home
13447-186055	partial	src/components/ai/AIAgentManager.tsx	/?tab=myagent	READ LIVE. Wizard header 680x74 at 90,48: back 24x24, "Create AI agent" 36 lh, then a 3-step strip (Basic information / Choose personality / Configure) on 18px marks and 61px rules. Grid: seven 274x156 cards, 4 then 3, 16 apart across a 1144 row, 24 between rows; card text 190x116 inset 20, title 28 lh, body 22 lh at +32, risk tag 18 tall at y=98, a 24x24 selection control at x=230 and a 24x24 glyph at its foot. TWO THINGS ARE EXACT and they are the ones 26edb3f89 shipped: the risk tag's px-1.5 gives the frame's 80x18 for "Moderate Risk", and the Most popular chip is 78x18 sitting 4px after an 87-wide tag, on The Hunter only. FOUR MISSES: card padding 16 (`p-4`) against 20; title 16/22 against 28; the select control `size-4` (16) against 24; grid `gap-3` (12) against 16 across and 24 down. Card order matches — Analyst, Hunter, Guardian, Networker, Whale Watcher, Arbitrageur, Build Your Own.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
13449-187103	partial	src/components/ai/AIAgentManager.tsx	/?tab=myagent	NOT RE-READ; w23 believed implemented. Cited at AIAgentManager.tsx:307 (Frame 352, the step strip) and :524 ("2 / 2", the one personality with a second page) and in brandBlue.test.tsx. Shares the card grid measured on 13447-186055, so the four card misses recorded there apply here too until it is opened. 26edb3f89.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
13486-49591	done	src/components/home-redesign/HomeTopBar.tsx	/	READ LIVE. The with-deposit home at 1440. Header 1440x56; the pills group at x=928.33 is 186x38 holding the 68x28 points pill and, 16 to its right, a 102x38 CTA — HeaderDepositButton ships `h-[38px] px-6 rounded-[8px] text-[16px]/[22px]`, so 102x38 at the pills' own 16 gap, and the vault and sUSD pills at x=84 are hidden on this board exactly as the build replaces them. Band at y=56, content at y=88 = 56+32. Rail 58 wide from y=88. 2cf1fd377. Registry said not-started.	1440=done 768=done 375=done @2026-09-14/wave43-home
14108-103468	partial	src/components/home-redesign/HomeTopBar.tsx	/	NOT RE-READ. The ALT cut of 13486:49591 at 1440; base governs over ALT and the base is measured done above, so nothing here is written up from it. Registry said not-started. 2cf1fd377.	1440=partial 768=n-a 375=n-a @2026-09-14/wave43-home
14129-82852	done	src/components/home-redesign/HomeTopBar.tsx	/	Measured from its sibling: the same Header-tablet and band were read live inside 14129:84348 (the 768 deposit-modal board, which draws this screen under an overlay). Header-tablet 768x52; Frame 1048 at x=200 holds a 236x40 search and then a 95x40 CTA at x=244 — HeaderDepositButton's tablet size is `h-10 text-[14px]/[18px]` at px-6, i.e. 95x40, and it takes the tablet sUSD pill's place. Band 768x32 at y=52, 16 inset, single line, 12/16. Content from y=52. 2cf1fd377.	1440=n-a 768=done 375=n-a @2026-09-14/wave43-home
14129-84086	done	src/components/home-redesign/HomeTopBar.tsx	/	Measured from its sibling 14129:84499 (the 375 deposit-modal board, same screen under an overlay), read live. Header-mobile is an instance 375x48 and draws NO Deposit button, which is what HeaderDepositButton's docblock says and what the build does — the band carries the entry instead. Band 375x32 at y=48, 16 inset, label 14 lh, close 16x16 flush right at x=327 of a 343 row. 2cf1fd377.	1440=n-a 768=n-a 375=done @2026-09-14/wave43-home
13486-49630	done	src/components/home-redesign/with-deposit/HeaderDepositButton.tsx	/	READ LIVE as a child of 13486:49591. Header-desktop 1440x56. Deposit CTA 102x38 at x=84 of the 186-wide pills group, 16 clear of the 68x28 points pill; menu at 19,12 (77x32 mark + a 401x22 nav at x=101); search 236x34 at x=606.67; account CTAs 221x40 at x=1200. The build's `h-[38px]` and `px-6` reproduce 102x38 at Manrope 16/22, and it is rendered in place of the vault and sUSD pills, which this board hides. 2cf1fd377.	1440=done 768=n-a 375=n-a @2026-09-14/wave43-home
13486-49723	done	src/components/home-redesign/with-deposit/DepositBand.tsx	/	READ LIVE as a child of 13486:49591. Frame 1137 at y=56, 1441x32, list inset 16/8, a 16 AI mark 6 left of a single 16-lh line "Welcome to Skai! Get started here.", close 16x16 flush right at x=1393 of a 1409 row. DepositBand ships `h-8 w-full px-4 py-2 gap-1.5` with a `size-4` mark and a `size-4` close — 32 tall, 16/8 inset, 6 gap, exact. Copy reassembles to the frame's string with "here" underlined as the trigger. The 768 and 375 cuts of the same band were read live on 14129:84349 and 14129:84500: same 32 height, same 16 inset, label 16 lh at 768 and 14 at 375, matching `text-[12px]/[14px] md:text-[12px]/[16px]`. 2cf1fd377.	1440=done 768=done 375=done @2026-09-14/wave43-home
