9429-2661	partial	-	MOBILE ALT 347x247 - the mobile in-play board. Same three lane states as the desktop in-play frames, at mobile width. ★ ONE FRAME DEFECT REPORTED, NOT BUILT: its four visible chips read 1.15x, 1.37x, 1.64x, 1.64x - the Medium ladder with rung 4 duplicated, where the ladder is 1.15 / 1.37 / 1.64 / 1.995 / 2.46 (the 2.46x chip follows correctly at the right edge). Nothing reproduces it: the client is handed the round's frozen ladderBps by the server and prints that, so a designer's duplicated chip cannot reach a player.
9380-7138	match	-	ROAD BLOCK hazard art. Shipped as modules/skai-gaming/src/assets/games/chicken/roadblock.png and imported by ChickenRoad.tsx (roadblockSprite), drawn at the frame-measured 37x27 with its top at y75 so traffic parks BEHIND it rather than on top of it.
9368-3833	match	-	CHICKEN CHARACTER art. Shipped as assets/games/chicken/chicken.png, imported as chickenSprite, drawn 36x44 at y93 - the same size on the kerb and on a lane, per the frame.
9380-10169	match	-	FLAT CHICK (bust state) art. Shipped as assets/games/chicken/flat-chick.png, imported as flatChickSprite. Source art is 256x185, so the code's 46-wide box gives 33 tall - the aspect is preserved rather than stretched.
9364-3821	match	-	TAXI hazard art. Shipped as assets/games/chicken/taxi.png, imported by ChickenRoad as taxiSprite into the fixed 36x62 vehicle box (contained, not stretched, because the sprites have different natural aspects).
9364-3823	match	-	SPORTS CAR hazard art. Shipped as assets/games/chicken/sports-car.png, imported as sportsCarSprite.
9368-3825	match	-	HOTDOG VAN hazard art. Shipped as assets/games/chicken/hotdog.png, imported as hotdogSprite.
9368-3826	match	-	MINIVAN hazard art. Shipped as assets/games/chicken/minivan.png, imported as minivanSprite.
9368-3827	match	-	POLICE CAR hazard art. Shipped as assets/games/chicken/police-car.png, imported as policeCarSprite. It is the widest sprite (wing mirrors), which is why the vehicle box is fixed and sprites are contained inside it.
9368-3828	match	-	TRUCK hazard art. Shipped as assets/games/chicken/truck.png, imported as truckSprite.
9368-3829	match	-	BOXTRUCK hazard art. Shipped as assets/games/chicken/boxtruck.png, imported as boxtruckSprite.
