# key	status	primaryFile	route	reason	bp
Master module - Activity [10312-17987]	partial	src/components/predict/modules/ActivityPanel.tsx	/predict/market/:marketType/:marketId	Same module as 3345-31427; same row-pitch fix applies (py-2.5 -> py-2, 39 -> 35 against the frame's 34) and the same avatar / relative-time / trailing-icon gap keeps it partial.	desktop=renders @2026-08-31
Master module - Activity [10516-23121]	partial	src/components/predict/modules/ActivityPanel.tsx	/predict/market/:marketType/:marketId	Same module and same residual gap as 3345-31427.	desktop=renders @2026-08-31
Master module - Activity [10654-202793]	partial	src/components/predict/modules/ActivityPanel.tsx	/predict/market/:marketType/:marketId	Same module and same residual gap as 3345-31427.	desktop=renders @2026-08-31
Order book - Predict [8664-116403]	frame-defect	src/components/predict/detail/OrderBookPanel.tsx	/predict/market/:marketType/:marketId	FULL LADDERS READ OFF NODE DATA (extends Casey's open item, which quoted only the first three of each). Asks top-down 82/98/23/67/44/76 cents; then "Last: 69" and "Spread: 1"; bids 15/59/82/31/95. FOUR independent contradictions: (1) neither ladder is sorted; (2) best bid 95 is 72 cents ABOVE best ask 23 - a crossed book that would already have executed - beside a stated spread of 1 cent, and even the two rows adjacent to the Last line are 76 vs 15, 61 cents apart; (3) "Last: 69" appears in neither ladder; (4) Total (USD) is ~1000x Shares x Price (812.11 x $0.82 = $665.93, printed $655,000). The depth bars ARE coherent - ask Rectangle 2 widths 205/186/175/153/142/85 and bid 57/151/189/264/298 track the Total column monotonically - so the defect is localised to the price column, not the whole frame. On top of that the venue cannot have a book at all: moduleDataSources.ts:169-176 kind='wrong-venue', both HIP-4 venues are constant-product AMMs pricing off q_yes/q_no with no resting orders, so no server change produces one. Frame debris confirms it: the BID group frame is itself named "sells" (8664:116475). OrderBookPanel ships an honest "no order book" notice over the real CPMM reserves. Casey's item stays OPEN - not resolved here, only measured.	desktop=n-a @2026-08-31
Order book - Predict [10518-24222]	frame-defect	src/components/predict/detail/OrderBookPanel.tsx	/predict/market/:marketType/:marketId	Same authored book as 8664-116403 - unsorted ladders, crossed best bid/ask against a 1-cent spread, a Last price in neither ladder, and a venue (CPMM) that has no resting orders to render.	desktop=n-a @2026-08-31
Order book - Predict [10654-197415]	frame-defect	src/components/predict/detail/OrderBookPanel.tsx	/predict/market/:marketType/:marketId	Same authored book as 8664-116403.	desktop=n-a @2026-08-31
Order book - Predict [10252-82996]	frame-defect	src/components/predict/detail/OrderBookPanel.tsx	/predict/market/:marketType/:marketId	Same authored book as 8664-116403.	desktop=n-a @2026-08-31
Line view [8623-56597]	partial	src/components/predict/detail/MarketDetailHeader.tsx	/predict/market/:marketType/:marketId	★ THIS FRAME IS NOT JUST A CHART. 770x432 outer, Main container at (16,16) = 738x400 Master card holding breadcrumb "Predict > Trending", title "Bitcoin 5min (up/down)", "Mar 11, 4:45 PM PT", an "Up +$22 / 1% chance" cell 104x42, a 71x42 countdown (5 MIN / 34 SECS) at x=667, THEN the plot. So it is MarketDetailHeader + PriceChartPanel, and it is the frame the header's own type can be measured from. TYPE FIXED THIS WAVE off this node: title binds Lg/Sub-headline 1 300 = Manrope Regular 24/28 ls -4pct and its text node 8909:132545 is 28 high - shipped was font-bold leading-[30px] with no tracking, now 24/28/-0.04em Regular. Countdown Frame 424 is 35.5x42 = a 26-high value over a 16-high label; value binds Lg/Numbers 3 300 = Mulish Regular 22/26 (shipped 24/28 bold) and label binds Lg/Numbers 5 300 = Mulish Regular 12/16 (shipped Manrope 11/14 with tracking-wide, i.e. +0.025em against the ramp's -0.04em) - both corrected. STILL partial: the plot itself is unmeasured against PriceChartPanel - node gives 5 gridlines at y=0/38/76/114/152, a 51-wide price axis at x=687 with 40/30/20/10/0 pct labels 14 high at y=0/34.75/69.5/104.25/139, and six 62x18 time labels at x=0/120/240/360/480/600.	desktop=renders @2026-08-31
Candlestick view [8627-56772]	partial	src/components/predict/detail/PriceChartPanel.tsx	/predict/market/:marketType/:marketId	Sibling of 8623-56597 (same master card, candlestick series instead of a line). The header type fixes made off 8623-56597 apply here unchanged; the plot region is still unmeasured, so it stays partial rather than inheriting a verdict it did not earn.	desktop=renders @2026-08-31
section [10230-15145]	partial	src/components/predict/detail/MarketModules.tsx	/predict/market/:marketType/:marketId	The module shell. Its 44px tab band was measured this wave off the two module masters that draw the same "section" root (8659:72239 and 3345:31428 - both 738 wide with header Frame 299 738x44, bottom menu inset x=16, Frame 1 at y=8 and an 18px tab line box at y=4 inside that = 16 above / 10 below) and FIXED: pt-3+pb-2 gave 38, now pt-4+pb-2.5 gives 44, plus the missing tracking-[-0.04em] from Lg/Paragraph 2 300. gap-6=24 was already exact against tabs at x=0/120/214/294 w96/70/56/45. NOT promoted: this node itself was not opened - the numbers come from its two siblings - and the tab LABELS cannot be read from metadata (they are CTA/button instances), so the 96px first tab is unexplained against our "Comments".	desktop=renders @2026-08-31
section [10518-24379]	partial	src/components/predict/detail/MarketModules.tsx	/predict/market/:marketType/:marketId	Same module shell as 10230-15145; same 44px band fix applies and the same two open questions (node not opened directly, tab labels unreadable from metadata) keep it partial.	desktop=renders @2026-08-31
section [10654-195849]	partial	src/components/predict/detail/MarketModules.tsx	/predict/market/:marketType/:marketId	Same module shell as 10230-15145.	desktop=renders @2026-08-31
Order book - trade [8659-116118]	frame-defect	src/components/predict/detail/OrderBookPanel.tsx	/predict/market/:marketType/:marketId	Trade-side variant of the same authored book. Same venue fact ends it: moduleDataSources.ts:169-176 kind='wrong-venue' - SKAIOutcomeMarket prices off q_yes/q_no reserves and fills via buyShares/sellShares(minSharesOut), so there are no resting orders and no server change would produce a book. Filed frame-defect rather than blocked-on-backend deliberately: blocked-on-backend would misread as "waiting on a migration or a backfill", and nothing on the server side can satisfy this frame.	desktop=n-a @2026-08-31
Skai > Predict > sample market - limt - up 1VH (768 x 1024px) [10654-191300]	partial	src/components/predict/chrome/orderTypeAvailability.ts	/predict/market/:marketType/:marketId	The LIMIT order-ticket state. We render Limit as a permanently disabled row (orderTypeAvailability.ts:117-121, reason "Both Predict venues are constant-product AMMs, so there is no resting order book for a limit order to sit on"), so the state this frame draws is unreachable in the app. Left partial, NOT frame-defect, because it is a genuine open product question and not mine to close - see the escalation in the report: buyShares/sellShares already take a minSharesOut bound, which is a price limit in all but name, so a CPMM "limit" is arguably implementable as a max-price guard rather than a resting order.	tablet=missing @2026-08-31
Skai > Predict > sample market - limit - up 1VH (768 x 1024px) [10654-192878]	partial	src/components/predict/chrome/orderTypeAvailability.ts	/predict/market/:marketType/:marketId	Same limit-ticket state as 10654-191300 (note the file carries both the "limt" and "limit" spellings for the same state) - same disabled Limit row, same open product question.	tablet=missing @2026-08-31
Skai > Predict > sample market - limit - up 1VH (375x812px) [10594-56645]	partial	src/components/predict/chrome/orderTypeAvailability.ts	/predict/market/:marketType/:marketId	Mobile cut of the same limit-ticket state as 10654-191300.	mobile=missing @2026-08-31
Skai > Predict > sample market - limt - up 1VH (375x812px) [10594-54294]	partial	src/components/predict/chrome/orderTypeAvailability.ts	/predict/market/:marketType/:marketId	Mobile cut of the same limit-ticket state as 10654-191300.	mobile=missing @2026-08-31
Skai > Predict > sample market - market 1VH (768 x 1024px) [10654-192089]	partial	src/components/predict/chrome/PredictOrderTypeMenu.tsx	/predict/market/:marketType/:marketId	The MARKET order-type state, which IS the reachable one - resolveOrderTypeRows leaves Market selectable whenever isMarketTradeable is true. The dropdown itself is already measured done at seven sibling nodes; this row stays partial because the surrounding 768x1024 screen composition was not measured, only the menu inside it.	tablet=renders @2026-08-31
Skai > Predict > sample market - market 1VH (375x812px) [10594-48510]	partial	src/components/predict/chrome/PredictOrderTypeMenu.tsx	/predict/market/:marketType/:marketId	Mobile cut of 10654-192089; same reachable Market state, same unmeasured screen composition.	mobile=renders @2026-08-31
Skai > Predict > sample market - outcome 1VH (375x812px) [10594-49361]	partial	src/components/predict/detail/MarketOutcomeBanner.tsx	/predict/market/:marketType/:marketId	The resolved-market state. MarketOutcomeBanner is built and mounted, and orderTypeAvailability.ts:165-166 supplies the matching copy ("This market has resolved. Winning positions can be claimed from the market contract.") rather than the generic closed sentence - a resolved market's claim path is the one action left, so withholding it would be the worse error. Screen composition not measured, so partial.	mobile=renders @2026-08-31
dropdown-market [8652-105868]	done	src/components/predict/chrome/PredictOrderTypeMenu.tsx	/predict/market/:marketType/:marketId	RE-VERIFIED (was already done; it HOLDS - no demotion). Node 200x122, pad s-2=8, rows 184x30 at y=8/46/84 (gap 8), text at (8,6) with an 18 line box; options Market / One-click / Limit, which is PREDICT_ORDER_TYPE_ROWS 1:1. Impl lg:w-[200px] p-2 gap-2 -> 8+3*30+2*8+8 = 122 exact; row px-2=8 py-1.5=6 with lg:leading-[18px] -> 6+18+6 = 30 exact; width 200-2*8 = 184 exact. RADIUS node rounded-xl=12 panel / rounded=4 row vs rounded-[12px] and rounded-[4px] - pixel literals, correctly NOT the token names. TYPE Lg/Paragraph 2 300 = Manrope Regular 14/18 ls -4pct vs font-manrope text-[14px] leading-[18px] tracking-[-0.04em]. COLOUR White #FFFFFF, Green Coal 100 #123F3C border, Green Coal 200 #122524 fill, Input hint (dark) #0000003D (0.24) at (0,4) blur 12. The 44px tap floor is opted out per-control with no-min-size + !min-h-0, which is the sanctioned form.	desktop=renders @2026-08-31
